file_id,organism,locus_tag,ess,conf,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.004922048,0.05819894,0.17146473,0.07819523933333333
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.7286309,0.61645615,0.6574645,0.6675171833333334
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.70242196,0.77582854,0.42100444,0.63308498
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8545774,0.6048003,0.8623226,0.7739001000000001
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.93425894,0.8919827,0.8949517,0.9070644466666667
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.099523656,0.2898606,0.054830812,0.14807168933333334
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.08944136,0.37651825,0.20081538,0.22225832999999998
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.19140683,0.41092056,0.097109474,0.23314562133333336
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11458552,0.24008268,0.067512,0.14072673333333333
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.005740397,0.14903769,0.111062944,0.088613677
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.022563662,0.054621965,0.124886766,0.06735746433333334
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.007835059,0.18681939,0.14714085,0.11393176633333334
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.090235226,0.08346269,0.017209059,0.06363565833333333
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.14324272,0.34869424,0.21407396,0.23533697333333334
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.059705246,0.024433635,0.036734108,0.040290996333333336
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.04993497,0.2242467,0.16091496,0.14503221
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.050869472,0.21561386,0.17341211,0.146631814
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.46509883,0.34632832,0.54495704,0.45212806333333333
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.52009404,0.49625012,0.5633885,0.5265775533333333
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.29820856,0.40043926,0.15021817,0.28295533
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.33375448,0.53631127,0.322054,0.39737325
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7224827,0.46371514,0.54188836,0.5760287333333334
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.020409012,0.053900577,0.017739955,0.030683181333333334
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.11750927,0.25864604,0.31486118,0.23033883
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.10291031,0.3774495,0.26594675,0.24876885333333335
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.019459523,0.16534705,0.014395049,0.06640054066666666
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.84351635,0.59206134,0.77331114,0.7362962766666667
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.76122195,0.63803786,0.71210134,0.70378705
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9638328,0.8945383,0.81672364,0.8916982466666666
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9171824,0.8809232,0.96077675,0.91962745
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.88530636,0.7904226,0.9226605,0.8661298199999999
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9640713,0.82758325,0.90756845,0.899741
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9728482,0.90403146,0.9775178,0.9514658200000001
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.8176034,0.82580256,0.7871068,0.81017092
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.88641006,0.86728895,0.93477404,0.8961576833333332
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9335785,0.8130569,0.801183,0.8492727999999999
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.92553616,0.7180893,0.93351346,0.8590463066666666
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.7912676,0.63210094,0.6971943,0.70685428
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.89315736,0.85763633,0.89544696,0.8820802166666667
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9382674,0.89541924,0.9489397,0.9275421133333333
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.93062466,0.81354696,0.90708864,0.88375342
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.93841124,0.90075976,0.89242834,0.9105331133333333
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.010341302,0.12362909,0.11480844,0.08292627733333334
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9406452,0.90108997,0.8482905,0.8966752233333333
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.55575037,0.35455492,0.63738817,0.5158978200000001
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.028168542,0.46366712,0.55504996,0.348961874
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.01678128,0.13932887,0.09083028,0.08231347666666666
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88803965,0.87110287,0.96851814,0.9092202199999999
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.25107396,0.4179112,0.3648734,0.34461952
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.14708322,0.24929057,0.07394656,0.15677344999999998
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.056102492,0.059108205,0.011332433,0.042181043333333335
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0033065057,0.03072957,0.06267615,0.03223740856666667
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.458982,0.42275465,0.54432976,0.47535547
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0010751407,0.0762702,0.048874665,0.042073335233333335
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.002170019,0.12341406,0.057077374,0.06088715100000001
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.06706953,0.10019984,0.16934851,0.11220596000000001
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.062027697,0.11638062,0.046930578,0.075112965
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.78426045,0.63646173,0.82388264,0.7482016066666666
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.7347286,0.70442367,0.86980253,0.7696516
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9131037,0.82310236,0.83590347,0.8573698433333333
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.017013604,0.14283814,0.11611286,0.09198820133333334
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7071675,0.4245908,0.7527959,0.6281847333333334
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.030876113,0.11978841,0.056592546,0.06908568966666666
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.24897183,0.17627428,0.27992767,0.23505792666666667
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.01098271,0.09908047,0.024781272,0.044948150666666666
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.006641443,0.15592326,0.15497893,0.10584787766666666
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.032552544,0.27843547,0.054880723,0.12195624566666668
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.4292864,0.38744557,0.30280957,0.3731805133333333
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.3393434,0.5469882,0.23795342,0.3747616733333334
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.7791228,0.40222448,0.80863345,0.66332691
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.12790318,0.52241117,0.20769478,0.2860030433333333
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.06754308,0.25465828,0.028594054,0.11693180466666665
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.003330742,0.08263068,0.069856435,0.05193928566666667
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.056708947,0.23004659,0.14244655,0.14306736233333334
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.10104682,0.14960878,0.44396397,0.23153985666666665
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.008691021,0.20729885,0.03520534,0.08373173699999999
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.6446007,0.60650474,0.58044314,0.6105161933333333
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.65539443,0.72104406,0.6228175,0.6664186633333333
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.03066554,0.17858289,0.24586065,0.15170302666666666
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0026229224,0.068108924,0.036750372,0.03582740613333334
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.0015562188,0.07782542,0.067958176,0.0491132716
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.018450258,0.13756765,0.33209014,0.16270268266666665
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.07348681,0.24742097,0.27543637,0.1987813833333333
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.13523771,0.092742726,0.05758857,0.09518966866666667
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.006643545,0.054826237,0.2910038,0.11749119400000001
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.5627669,0.6877509,0.4976484,0.5827220666666667
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.7052002,0.64000154,0.30865857,0.55128677
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.15286097,0.3337765,0.32306898,0.26990215
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.49164394,0.477615,0.44323242,0.47083045333333334
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.05477879,0.17875786,0.20493886,0.14615850333333333
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.056249913,0.221038,0.12881017,0.13536602766666667
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.19599052,0.5464996,0.19881803,0.3137693833333333
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.43572286,0.42965987,0.41318816,0.4261902966666667
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.16603969,0.13961521,0.1969379,0.16753093333333333
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.1398242,0.25273034,0.62052214,0.3376922266666667
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.02131093,0.15048492,0.2295176,0.13377114999999998
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.40050066,0.35441813,0.19163932,0.31551937
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.7151994,0.55154395,0.6672089,0.6446507499999999
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.20653465,0.2274075,0.18291785,0.20562
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.8962568,0.76947975,0.87885445,0.848197
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.02410262,0.19086881,0.02793707,0.0809695
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0880742,0.36913696,0.035189267,0.16413347566666667
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.80608237,0.63773257,0.9108058,0.7848735800000001
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.014269139,0.29060984,0.23297937,0.17928611633333333
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.21509309,0.30766866,0.18411091,0.23562421999999997
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.05592494,0.1369877,0.06569942,0.08620401999999999
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.22028106,0.39268512,0.091592796,0.234852992
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.3136731,0.33233953,0.16259365,0.2695354266666667
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9312454,0.69769716,0.8519371,0.8269598866666668
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.20848103,0.37158832,0.74762315,0.44256416666666665
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9135065,0.61930496,0.8945525,0.80912132
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.93219984,0.77760553,0.9644313,0.8914122233333334
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9207236,0.77479255,0.9614723,0.8856628166666667
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9460234,0.8377753,0.82953596,0.8711115533333333
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.96561384,0.8892179,0.96630025,0.9403773299999999
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9045471,0.86075586,0.8878443,0.88438242
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9665316,0.852928,0.8239505,0.8811367
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9161099,0.84253865,0.90733975,0.8886627666666667
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.67656887,0.7505389,0.85200727,0.7597050133333334
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.89175,0.932151,0.95123255,0.9250445166666666
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.7592981,0.78078204,0.80557835,0.7818861633333333
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.91253304,0.820151,0.8925973,0.8750937799999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.95146704,0.75667685,0.8943038,0.8674825633333333
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9781284,0.8859893,0.96889424,0.9443373133333334
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9356753,0.82041615,0.895192,0.8837611500000001
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.33485758,0.46750137,0.59438545,0.46558146666666667
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.97545797,0.7433812,0.9187844,0.8792078566666666
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.9441022,0.8311853,0.91128135,0.89552295
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0322745,0.29977185,0.012154451,0.11473360033333334
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0071073663,0.20277487,0.008168281,0.07268350576666667
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.6779165,0.869045,0.9338486,0.8269367000000001
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.110411845,0.4618341,0.047054294,0.20643341300000004
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.017143318,0.22741213,0.012375716,0.08564372133333333
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.049768485,0.3204581,0.074907996,0.14837819366666669
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.0033321592,0.048709027,0.046981048,0.0330074114
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.0043695206,0.19815215,0.026999867,0.07650717920000001
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.92908746,0.97194517,0.9279681,0.9430002433333332
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.27106375,0.30455616,0.41275036,0.3294567566666667
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0044227787,0.033712804,0.015427331,0.017854304566666666
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.06311699,0.06593251,0.18240373,0.10381774333333332
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.046457313,0.14775498,0.006415553,0.06687594866666667
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.0723535,0.24352174,0.022316031,0.11273042366666668
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.6679492,0.5724947,0.24789071,0.4961115366666667
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.051945485,0.08136236,0.20164205,0.11164996499999998
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.27832323,0.13007802,0.20393875,0.20411333333333329
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.059206292,0.19100192,0.17369077,0.14129966066666666
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.01566495,0.038803324,0.06341191,0.03929339466666667
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.1269974,0.2667727,0.22241896,0.2053963533333333
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.088486046,0.20595743,0.0537395,0.11606099199999999
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.041991368,0.26864266,0.4139025,0.241512176
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.64078003,0.37802556,0.3899876,0.46959773
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.8746502,0.7933427,0.92994833,0.86598041
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.12649302,0.10135972,0.40359184,0.21048152666666664
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.017018143,0.15290001,0.1544297,0.108115951
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.043487523,0.10229888,0.106809765,0.08419872266666667
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0043682246,0.059087813,0.20575513,0.08973705586666668
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03337937,0.35091934,0.06597983,0.1500928466666667
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.72234803,0.7105662,0.85080534,0.7612398566666667
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.011582891,0.11849422,0.020306975,0.050128028666666664
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.029141482,0.04696859,0.12171558,0.065941884
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.16796678,0.54714704,0.06972515,0.26161299
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.53298867,0.62049854,0.4066247,0.5200373033333334
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.004812965,0.101423495,0.07346935,0.059901936666666676
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.0020418172,0.08728875,0.021103855,0.03681147406666667
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.06204138,0.45585713,0.18404604,0.23398151666666667
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.26388508,0.17055197,0.043833934,0.15942366133333333
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.033593096,0.18497181,0.087467164,0.10201069
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.6034791,0.418156,0.4228829,0.48150600000000005
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.12911332,0.47659308,0.12836786,0.24469142
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.05374564,0.17266622,0.04908227,0.09183137666666667
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.074579105,0.45097172,0.016911028,0.18082061766666668
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.0031578182,0.22731556,0.029860148,0.08677784206666667
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.029683102,0.36106503,0.50892526,0.29989113066666667
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.21500047,0.32795256,0.5498913,0.3642814433333334
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.0037158276,0.060183983,0.0237678,0.029222536866666666
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.060605954,0.2520598,0.24772738,0.18679771133333334
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.28435516,0.38150838,0.53293306,0.3995988666666666
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.4724356,0.37261537,0.32256153,0.38920416666666663
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.49188328,0.40907604,0.08181323,0.32759084999999993
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.14132373,0.20798945,0.1800188,0.17644399333333335
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.21284465,0.24316333,0.08086459,0.17895752333333334
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.004387772,0.013656734,0.12763128,0.04855859533333334
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.068375416,0.07186578,0.044064764,0.06143532000000001
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.039612763,0.20007914,0.039316274,0.09300272566666666
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.027810123,0.11178671,0.054945786,0.06484753966666666
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.2996935,0.21154997,0.4915831,0.3342755233333334
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.06893328,0.1339814,0.00290995,0.06860821
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.00019285077,0.12217489,0.0024543714,0.041607370723333335
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.02826221,0.093330175,0.020054305,0.04721556333333333
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.07512756,0.21213758,0.0057285028,0.09766454759999998
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.03411997,0.045772567,0.0075108865,0.029134474499999997
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.01439097,0.16657524,0.117538,0.09950140333333335
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.030126393,0.10561577,0.029874556,0.055205573
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.0054014,0.08830123,0.048799533,0.047500720999999996
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.08887082,0.18472998,0.25500327,0.17620135666666667
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.31332082,0.32414055,0.10973756,0.24906631
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.0053167725,0.013961998,0.20146485,0.07358120683333334
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.1415822,0.06978969,0.027064782,0.07947889066666668
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.13688031,0.30063134,0.0868449,0.17478551666666667
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.013042495,0.12039606,0.020481694,0.05130674966666666
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.10044354,0.30030164,0.17535074,0.19203197333333333
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.44210574,0.38140088,0.06683793,0.2967815166666667
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.0058598886,0.03471131,0.0059673702,0.015512856266666668
