file_id,organism,locus_tag,ess,conf,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.023542617,0.00031643116,0.0016680722,0.00050725514,0.006508593874999999
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.081073605,0.0742571,0.016363965,0.00095867034,0.043163335085000004
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.040762134,0.26516297,0.013232824,0.77379704,0.273238742
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.06368418,0.00058314926,0.009245886,0.0031145539,0.01915694229
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.017194048,0.0011560522,0.009219718,0.03055527,0.014531272049999999
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015310104,0.0042419415,0.09230517,0.0073701325,0.026362063600000003
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.10089387,0.07553635,0.14590394,0.08918174,0.10287897500000001
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.016853983,0.078922264,0.012424037,0.14706357,0.0638159635
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.030426683,0.39620516,0.73333824,0.004473217,0.291110825
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.02028741,0.15901797,0.03728718,0.2695275,0.12153001499999999
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.42838842,0.078273036,0.009683034,0.043203454,0.13988698600000002
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.57875055,0.52176136,0.15302178,0.33239093,0.3964811549999999
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.27184737,0.07470838,0.07321788,0.08216127,0.125483725
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.38465357,0.29956192,0.16038536,0.023738382,0.217084808
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.761946,0.5682056,0.686676,0.58766127,0.6511222175
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.004396492,0.004824751,0.0038942695,6.188338e-05,0.0032943489700000004
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.094187036,0.07289635,0.04067225,0.002914202,0.0526674595
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.17567742,0.16360793,0.5461676,0.06267098,0.23703098250000001
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.005500166,0.00028507187,0.033120006,0.016486915,0.0138480397175
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.9093629,0.7443087,0.8980169,0.9320597,0.87093705
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.66336477,0.9257234,0.87684923,0.77907634,0.811253435
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.97109276,0.96673524,0.961404,0.973796,0.968257
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9446149,0.9899249,0.97807455,0.99162346,0.9760594525
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98531264,0.99450374,0.9941287,0.99830544,0.9930626300000001
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.95982957,0.9872076,0.9934181,0.992859,0.9833285675000001
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9575864,0.9834223,0.9861536,0.992459,0.979905325
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9946089,0.9548395,0.98951507,0.9947096,0.9834182675
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.94438505,0.991139,0.98374474,0.9972263,0.9791237724999999
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9516654,0.98488694,0.990099,0.9954412,0.980523135
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9901155,0.9887216,0.9211576,0.9896047,0.9723998500000001
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.92083055,0.9784297,0.9575091,0.89628065,0.9382625
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9196223,0.99715686,0.9696425,0.9992925,0.97142854
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9850631,0.9790116,0.9977779,0.9970636,0.98972905
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9444313,0.9869639,0.9675417,0.99063265,0.9723923875
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9941644,0.9942316,0.9939209,0.9931056,0.9938556249999999
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0003371583,0.005061014,0.0027832983,0.18316944,0.047837727649999995
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9827756,0.9818326,0.98221266,0.9802281,0.98176224
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.6164264,0.6654998,0.20829922,0.5436122,0.508459405
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.025215711,0.0131714605,0.05740166,0.026437907,0.030556684625
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.11191449,0.096236005,0.010313361,0.0020670905,0.055132736625
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.8832468,0.9564873,0.98887223,0.97509104,0.9509243425
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.4783114,0.061653957,0.06889707,0.121269144,0.18253289275
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.007365327,0.058026925,0.17200536,0.006469424,0.060966758999999995
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0033513645,4.5361474e-05,5.101981e-05,0.0015339982,0.001245435996
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0003394058,0.0002072575,8.993351e-05,0.00020634514,0.00021073548749999998
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.6807485,0.5998803,0.5971985,0.16145267,0.5098199925
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0025759132,0.0011217903,9.914668e-05,0.019704362,0.0058753030449999995
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.0026498793,0.0015887402,0.00082134834,0.004816655,0.0024691557100000004
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.10737916,0.011959921,0.002982212,0.005069213,0.0318476265
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.038928285,0.00036416348,0.07501925,0.00046424425,0.0286939856825
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.86217827,0.81133664,0.92421156,0.8727128,0.8676098175000001
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8906371,0.92353666,0.8790644,0.8917414,0.89624489
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.95458657,0.9493356,0.90700644,0.94983065,0.940189815
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.02386388,0.017664136,0.007224048,0.033199728,0.020487948
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.80355906,0.6267021,0.7740219,0.75266516,0.739237055
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,4.6661535e-05,0.0013357989,0.0002493231,0.011756323,0.0033470266337500003
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.038790077,0.023062777,0.04345838,0.047599293,0.038227631750000005
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.0014400423,0.008001273,0.022069998,0.0028007645,0.008578019449999998
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0072043287,0.012158396,0.011391694,0.017223332,0.011994437675
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.03710999,0.009416013,0.009004918,0.016015962,0.01788672075
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.26544836,0.69575155,0.7670315,0.6485201,0.5941878775
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.0878626,0.06633914,0.025041109,0.016321523,0.048891093000000004
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.83167547,0.81861675,0.868362,0.70457613,0.8058075874999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.257778,0.34295076,0.018351998,0.06731465,0.171598852
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.1495674,0.0041872035,0.047739435,0.1184462,0.079985059625
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.011125727,0.3532501,0.0925929,0.13983038,0.14919977675
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.09866332,0.012102312,0.027328612,0.03405065,0.0430362235
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.15616968,0.3493299,0.45207492,0.25590837,0.3033707175
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.034199312,0.004841367,0.0037638505,0.0039638323,0.01169209045
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7945469,0.88159144,0.96579516,0.8261368,0.867017575
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.5269755,0.39285293,0.39536932,0.4373202,0.4381294875
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0032097264,0.00412058,0.051138703,0.0044345185,0.015725881975
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0037055626,0.004008882,0.0019600845,0.0052159973,0.0037226316
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00055330497,0.076214604,0.0012532544,0.49585265,0.1434684533425
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.001224193,0.1040474,0.0018684346,0.5164968,0.15590920689999999
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.0224679,0.027682463,0.0010508858,0.047390025,0.02464781845
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.12019421,0.012300155,0.098995335,0.04486482,0.06908863000000001
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0014181574,0.001721818,0.024438946,0.053471997,0.0202627296
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.9174777,0.98095506,0.4999268,0.9452166,0.8358940399999999
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.20655546,0.5891314,0.70595783,0.33182538,0.4583675175
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.004105217,0.35635298,0.009401596,0.05647827,0.10658451575
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.27548155,0.0470485,0.5629372,0.05893976,0.2361017525
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.015995167,0.02806708,0.026596941,0.009339495,0.01999967075
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.059413,0.3844202,0.014588445,0.054562256,0.12824597525
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.047274258,0.0077578826,0.004617352,0.0103620915,0.017502896025
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.15179844,0.07420465,0.061650354,0.21892649,0.1266449835
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.024933053,0.003162837,0.014422365,0.11573125,0.039562376249999996
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.32671753,0.7325041,0.08154904,0.4693104,0.40252026750000003
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.018737534,0.052155245,0.007567856,0.19494063,0.06835031625
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0637361,0.09226201,0.037654396,0.546791,0.18511087650000002
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.8428004,0.6810496,0.49252218,0.9110444,0.731854145
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.055363543,0.012320164,0.049474746,0.0035854895,0.030185985624999998
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9703973,0.84656626,0.97669274,0.6767004,0.867589175
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.028452188,0.017653003,0.15629259,0.03749475,0.05997313275
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.07843069,0.035753824,0.011495468,0.01734395,0.035755983
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.7352871,0.90440494,0.86376274,0.8509396,0.8385985949999999
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0011869774,0.00205199,0.0019809296,0.027020931,0.008060207
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.124541394,0.0513601,0.6250971,0.6228854,0.3559709985
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0406632,0.006170702,0.0019130508,0.021974847,0.01768044995
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.16609253,0.17647515,0.15990555,0.030874934,0.133337041
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.06919054,0.545683,0.0020306595,0.047154207,0.166014601625
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9648833,0.9784615,0.9256732,0.9460137,0.953757925
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.68236405,0.62586325,0.41473994,0.5600567,0.570755985
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9750905,0.98961383,0.983529,0.97608256,0.9810789725
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9469681,0.95082575,0.95261765,0.95288175,0.9508233125
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9668086,0.9491681,0.94071764,0.95425713,0.9527378675
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9940257,0.9829269,0.99650514,0.97103494,0.98612317
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9875075,0.96459854,0.98498225,0.9505021,0.9718975974999999
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.94951284,0.9555636,0.9985978,0.9975074,0.97529541
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9880966,0.9906432,0.98797125,0.9834104,0.9875303624999999
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9743906,0.99333364,0.996311,0.9989643,0.9907498849999999
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.87584513,0.8720536,0.89252883,0.97540444,0.903958
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640466,0.98650694,0.94159734,0.99815327,0.9725760375
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.89004534,0.83568203,0.7184716,0.915442,0.8399102425
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.97953117,0.9876342,0.98036367,0.99773693,0.9863164925
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9867813,0.97712916,0.9676597,0.96904343,0.9751533975000001
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.97695017,0.9941625,0.994749,0.9941645,0.9900065425
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.97794527,0.94000757,0.9923448,0.94542944,0.96393177
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.091016866,0.18320553,0.47742102,0.025893597,0.19438425325
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9547415,0.9680102,0.97867304,0.9485861,0.96250271
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.9911635,0.99419194,0.98973304,0.9841309,0.9898048450000001
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.003115032,0.0018972649,0.00046198865,0.0026476146,0.0020304750375
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.007744181,0.0005605892,0.0002675453,0.00094726565,0.0023798952875
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.9658392,0.8628503,0.999435,0.96466666,0.94819779
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.03698748,0.08785573,0.011800997,0.0061601517,0.035701089675000006
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.04450699,0.016027033,0.0059251795,0.0022802544,0.017184864225000002
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.01372782,0.007835711,0.10638485,0.017941913,0.0364725735
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.06769719,0.0034718106,0.042849626,0.005010182,0.029757202150000002
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.14706175,0.0024662942,0.017253624,0.00094946584,0.041932783509999995
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.97104204,0.9766876,0.9800314,0.9874187,0.978794935
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.19873194,0.13977341,0.44059092,0.010182222,0.19731962299999997
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.024358869,0.011644764,0.0010392715,0.0018725609,0.00972886635
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.18297502,0.07093763,0.04525017,0.19372958,0.12322309999999999
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.0036752336,0.016251452,0.005209259,0.0004938723,0.006407454225
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.24495536,0.05972019,0.012215586,0.31516486,0.15801399900000002
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.4461607,0.22748728,0.77581596,0.0746305,0.38102361
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0041255294,0.000865336,0.00047415524,0.041756697,0.01180542941
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.022068119,0.09243394,0.058740783,0.0584982,0.0579352605
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.01995861,0.028459584,0.04324378,0.0069088615,0.024642708875000002
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0029300593,0.057967477,0.017815465,0.008304728,0.021754432325
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.027009651,0.005458775,0.001295209,0.14569302,0.044864163750000005
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.35623473,0.46976823,0.19504802,0.11930908,0.28509001500000003
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.13886254,0.035546016,0.06299077,0.010235691,0.061908754249999996
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.5008579,0.7277892,0.69820505,0.43767223,0.5911310949999999
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.8589252,0.93610257,0.90242046,0.95799583,0.9138610149999999
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.040768046,0.06434952,0.00057401945,0.030502396,0.0340484953625
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0063742045,0.013843681,0.00042668005,0.00095333013,0.00539947392
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0015623509,0.019904124,0.00035359853,0.0010585332,0.005719651657499999
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0035603498,0.000118418386,0.00639708,0.21815078,0.057056657046499995
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.028188288,0.008749539,0.044335388,0.007873428,0.022286660750000003
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.78982633,0.88362044,0.9000601,0.7926698,0.8415441675
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0037598673,0.012202975,0.029396072,0.004038018,0.012349233074999999
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.018491074,0.042175487,0.018502917,0.070427775,0.037399313249999996
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.007396521,0.5550161,0.0025049436,0.25408086,0.20474960614999999
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.3586596,0.3009491,0.48351204,0.15862969,0.3254376075
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0032105702,0.0076320977,0.015807237,0.0030498828,0.007424946925
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.000170638,0.006579999,7.522511e-05,0.054398365,0.015306056777499999
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.03065678,0.68556637,0.014280122,0.0003161601,0.182704858025
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.092892334,0.13687894,0.41607574,0.0013277017,0.161793678925
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0038145613,0.0006316873,0.010101338,0.006804866,0.00533811315
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.72672015,0.22281598,0.089328304,0.03193565,0.267700021
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.5573997,0.97350943,0.037837654,0.48012304,0.512217456
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.01098631,0.4106649,0.004864286,0.012067898,0.1096458485
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.14207052,0.20503584,0.079905555,0.015819237,0.110707788
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.07238202,0.027919063,0.0077307196,0.0008798761,0.027227919675000004
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.2285268,0.26980117,0.45113334,0.36338723,0.328212135
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.10961309,0.11892851,0.14356098,0.06559535,0.1094244825
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.026845193,0.00035833908,0.0006036073,0.0022197415,0.00750672022
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.14626034,0.8688998,0.34656197,0.042483643,0.35105143824999996
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.29584566,0.19025163,0.66492915,0.14911874,0.325036295
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.27326038,0.45917684,0.078258984,0.07978692,0.222620781
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.22040747,0.055670068,0.18688752,0.09918919,0.140538562
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.013381374,0.0072695673,0.04006773,0.03768438,0.024600762825
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.09796627,0.08072597,0.14565156,0.0023027663,0.081661641575
