file_id,organism,locus_tag,ess,conf,conf_bos,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.001867734,3.765982e-05,0.00028049806,0.0007286306266666667
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.005687355,0.005318339,0.048798967,0.019934887
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.06288814,0.06226262,0.07015257,0.06510111
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.00016775077,0.004438156,0.0003759667,0.00166062449
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0075185113,0.0022334866,0.002262103,0.0040047003
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.5204211,0.20977773,0.35326102,0.3611532833333333
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.09668663,0.2318737,0.07116513,0.13324181999999998
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.74895173,0.9814538,0.8924689,0.8742914766666666
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13505803,0.050602388,0.10026499,0.09530846933333333
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.17301378,0.2870911,0.100925796,0.18701022533333334
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.002158117,0.037835274,0.009054948,0.016349446333333333
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2233275,0.017937409,0.03504229,0.09210239966666667
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.19920506,0.061272375,0.102980725,0.12115271999999999
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.006060638,0.0038795993,0.006478272,0.005472836433333334
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.91119504,0.70125085,0.35359374,0.6553465433333333
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.52703965,0.6677754,0.12529929,0.4400381133333333
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0036437982,0.019275203,0.00021008511,0.007709695436666667
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00020696284,0.0010454147,7.2177965e-05,0.0004415185016666666
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,3.3291726e-06,0.004201837,5.7483103e-06,0.0014036381609666667
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009924505,0.0013267639,1.0419543e-05,0.0007765446476666666
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.23260823,0.055329766,0.0047936677,0.09757722123333334
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.5525439,0.021914741,0.22813214,0.2675302603333333
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.000566218,0.00070763426,0.0012508729,0.0008415750533333333
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.69590944,0.6376371,0.62501895,0.6528551633333333
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.69641626,0.5007849,0.37679973,0.5246669633333334
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.040433493,0.61279196,0.018452192,0.22389254833333336
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.58661133,0.30619982,0.4379285,0.4435798833333333
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.041618157,0.012968286,0.008126385,0.020904276
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0668201,0.02633206,0.039352346,0.04416816866666667
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0036491286,0.044389524,0.017156733,0.0217317952
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.18320432,0.060452547,0.062908456,0.102188441
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.07440771,0.019696733,6.903778e-05,0.03139116026
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.014593224,0.0063662757,0.04734133,0.022766943233333337
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.006363936,4.9702827e-05,0.08186902,0.029427552942333332
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.02104404,0.4393771,0.015201586,0.15854090866666667
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.70826644,0.7608,0.7042199,0.7244287800000001
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.022621218,0.02021338,0.056372315,0.033068971
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.960063,0.9110031,0.91571975,0.9289286166666667
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.021334149,0.002956795,0.011207728,0.011832890666666667
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.031715155,0.0027393678,0.030279905,0.021578142600000003
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.6478643,0.96152097,0.9845573,0.8646475233333333
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0034000003,0.06954284,0.00026906864,0.024403969646666662
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.4475422,0.19380304,0.119337864,0.2535610346666667
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0032718752,0.03261808,0.011307062,0.015732339066666667
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.07080158,0.1269612,0.031639885,0.076467555
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.44135153,0.06143388,0.00022551567,0.16767030855666665
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.8764358,0.92394423,0.89608765,0.89882256
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.61038244,0.20540828,0.597205,0.47099857333333334
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9511042,0.9713722,0.9428713,0.9551159
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9286529,0.95587045,0.946244,0.9435891166666667
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9757824,0.9185709,0.89070624,0.9283531800000001
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9681202,0.9869125,0.99272436,0.9825856866666666
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9248859,0.88530344,0.9937645,0.9346512800000001
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9680191,0.9642901,0.99616027,0.97615649
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.93115324,0.9931097,0.9475227,0.95726188
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.99124724,0.97838634,0.97925526,0.9829629466666666
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9780975,0.9655534,0.991516,0.9783889666666666
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9906623,0.98978454,0.9853328,0.9885932133333334
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6102155,0.8044641,0.81184155,0.7421737166666666
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.98929685,0.98640835,0.7493476,0.9083509333333334
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9934411,0.898663,0.98722804,0.9597773799999999
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9940789,0.99179816,0.86399174,0.9499562666666667
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9934989,0.8822365,0.9361853,0.9373068999999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.74977666,0.23354818,0.4809761,0.4881003133333333
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.946269,0.9707479,0.9914465,0.9694878
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8998177,0.87354606,0.98599917,0.9197876433333333
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0025027655,0.005516149,0.021361072,0.009793328833333332
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.004379406,0.005266427,0.0011270692,0.0035909674
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.92942685,0.9915798,0.9302519,0.9504195166666666
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.22285528,0.21207835,0.060815163,0.16524959766666666
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.002253757,0.41325724,0.01802149,0.144510829
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.0033120385,0.0051999763,0.036892246,0.0151347536
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.016306454,0.016882196,0.0072876387,0.013492096233333334
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.09906316,0.027165793,0.048087034,0.058105329000000004
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9160643,0.95207167,0.94608206,0.9380726766666667
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.047319066,0.2031623,0.030960277,0.09381388099999999
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00014643687,0.0012873447,1.9718795e-05,0.00048450012166666666
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.03310393,0.003676865,0.014503805,0.017094866666666667
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.034515887,0.06917104,0.073800094,0.05916234033333334
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.012494788,0.08031127,0.04062791,0.044477989333333336
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.018674338,0.17912607,0.111914836,0.10323841466666667
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.064491406,0.07604286,0.0006849092,0.047073058400000006
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.0066759884,0.16311164,0.0049846177,0.05825741536666667
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.082499,0.123332195,0.13024299,0.11202472833333334
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.007654062,0.11016331,0.2630402,0.126952524
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.017565055,0.02612122,0.00035277577,0.01467968359
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.6776056,0.15839471,0.59004986,0.47535005666666663
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.0046620285,0.0027473725,0.022507066,0.009972155666666666
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.43087527,0.12976415,0.4128071,0.32448217333333335
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9349697,0.94822735,0.930935,0.9380440166666667
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.008028834,0.06083588,0.0062673716,0.025044028533333335
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.029579133,0.014886777,0.0027013854,0.0157224318
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.00059745467,0.002827092,0.009980592,0.0044683795566666665
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.00174182,0.010798514,1.0731494e-05,0.004183688498
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.047634304,0.16063367,0.07576045,0.09467614133333334
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.85734034,0.8238433,0.852155,0.8444462133333334
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0015014067,0.014715369,0.029724227,0.015313667566666666
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0007262414,0.00082282803,0.00075896183,0.0007693437533333333
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.099033475,0.22016962,0.005040808,0.108081301
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.020811811,0.09160997,0.10134269,0.07125482366666668
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.02498247,0.007104399,0.0015789295,0.011221932833333332
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,7.62663e-05,0.00085150835,0.0009837422,0.0006371722833333333
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.20023817,0.22977482,0.73198766,0.38733354999999997
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.04525509,0.36274013,0.024642576,0.14421259866666666
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0024007827,0.0054541095,0.015149521,0.0076681377333333335
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.37476075,0.7493454,0.11236891,0.41215835333333334
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.05189651,0.3236822,0.05203868,0.14253912999999999
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.009027575,0.008715635,0.13983089,0.05252470000000001
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.26371226,0.30168256,0.31637105,0.29392195666666665
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.009322128,0.06175533,0.0031887493,0.024755402433333334
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.22073895,0.11106795,0.58145845,0.3044217833333333
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.097834356,0.12556039,0.046009857,0.08980153433333332
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.008856165,0.005707928,0.0036710543,0.006078382433333334
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.038420603,0.19977835,0.03548316,0.091227371
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.16055052,0.1498457,0.15467887,0.15502503
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.21996099,0.03707203,0.08741207,0.11481503
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.32850268,0.09089539,0.15151896,0.19030567666666667
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.018721186,5.582969e-05,0.027702251,0.015493088896666667
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.022893483,0.26828262,0.011979382,0.10105182833333333
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.013429442,0.004823462,0.05821844,0.025490448
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.011836555,0.09931877,0.001664207,0.03760651066666667
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.041574437,0.09154166,0.00430941,0.045808502333333334
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.026565546,0.00018139319,0.031664204,0.019470381063333334
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.5755881,0.022358626,0.0005910771,0.19951260103333335
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.03596967,0.13028602,0.028668366,0.06497468533333334
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0018648588,0.005600545,0.003874927,0.0037801102666666663
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.037037876,0.0010736991,0.16905643,0.0690560017
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.016086731,0.00656717,0.012379295,0.011677732000000001
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00014213528,0.00018397953,2.1677997e-05,0.00011593093566666665
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0019806034,0.002801681,0.03921649,0.014666258133333332
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.0051687243,0.0058940463,0.019399142,0.010153970866666667
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.075420916,0.31248096,0.004990657,0.13096417766666665
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.024000362,0.10324621,0.060487963,0.06257817833333333
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.09462346,0.046575326,0.09240957,0.077869452
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.01097262,0.42441326,0.16437747,0.19992111666666668
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.082700185,0.03359525,0.19254592,0.10294711833333332
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.1671435,0.4838887,0.010764772,0.22059899066666666
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.002148748,0.00076776964,0.013752879,0.005556465546666667
