file_id,organism,locus_tag,ess,conf,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.011838379,0.026401535,0.017123813,0.018454575666666667
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.003098919,0.00080636324,0.00043123626,0.0014455061666666666
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.013669308,0.032846317,0.043182783,0.029899469333333335
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00096392934,0.031337485,0.06860488,0.03363543144666666
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.19399793,0.5899247,0.43269563,0.40553942
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39768314,0.55415064,0.72663003,0.5594879366666667
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.03072707,0.14063184,0.0034004364,0.05825311546666667
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.26464683,0.079832196,0.10209135,0.14885679200000002
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.32163998,0.81455743,0.77833253,0.6381766466666666
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.010545687,0.0007998755,0.015744401,0.009029987833333334
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.05267682,0.35126644,0.0068757623,0.1369396741
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.26079604,0.046438858,0.0320854,0.11310676600000001
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.009532881,0.003957418,0.02326398,0.012251426333333334
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7439702,0.71406895,0.84746814,0.76850243
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.58773196,0.32295677,0.6403361,0.5170082766666667
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.964793,0.8978026,0.94470584,0.9357671466666667
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304,0.980839,0.98800373,0.9838910433333333
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577,0.9878349,0.9969162,0.9887122899999999
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315,0.995911,0.99498487,0.9733424566666667
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386,0.9870646,0.9813099,0.9829894533333333
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424,0.99411434,0.9884891,0.9923025600000001
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707,0.9729677,0.9051694,0.9536026
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442,0.9743171,0.9437601,0.9392404666666666
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523,0.92122334,0.9116766,0.9214743133333333
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878,0.9095711,0.8344829,0.8981139333333333
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737,0.99018025,0.98143,0.9743279833333333
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937,0.9880127,0.99841416,0.9947787433333334
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582,0.97947687,0.9906641,0.9809330566666667
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668,0.9830239,0.97924143,0.9782440433333334
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953,0.0033257976,0.38758263,0.1344164602
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027,0.8785209,0.95895165,0.9256709399999999
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264,0.72759163,0.43849576,0.4196266766666667
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195,0.35435423,0.07568092,0.1567357
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563,0.09630952,0.0011061735,0.04114675216666667
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204,0.99566084,0.9790365,0.9775831266666666
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481,0.10357568,0.0062314565,0.09538731550000001
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712,0.03249313,0.0012647038,0.0214758486
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829,0.06576916,0.0030194563,0.0239177664
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06,0.00020548851,0.0090729445,0.003093817765833333
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227,0.32294628,0.20080823,0.22989240333333336
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505,0.01222258,0.010188453,0.0077751945
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845,0.0015274195,0.024931652,0.020965972166666666
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015,0.0019927276,0.33259416,0.24606279586666668
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.0017334512,0.006696916,0.08493319906666667
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.5562717,0.9434987,0.7961540666666668
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.93094814,0.9068647,0.9331236133333333
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.97448,0.9589702,0.9634004666666667
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0022381502,0.0046869647,0.003448285566666666
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.6320823,0.8989146,0.8088970666666667
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,3.765982e-05,0.0035834885,0.0026608827733333334
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.005318339,0.029061982,0.017030723
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.06226262,0.00951633,0.030983664999999997
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.004438156,0.0771929,0.027612574066666663
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.0022334866,0.0016379482,0.0013394917166666667
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.20977773,0.06896031,0.21872324666666665
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.2318737,0.15861747,0.18190544666666666
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.9814538,0.8667423,0.9069533666666666
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.050602388,0.00557732,0.05751352266666667
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.2870911,0.05929944,0.2635885066666666
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.037835274,0.0028794294,0.014654198633333336
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.62243605,0.017937409,0.07569428,0.23868924633333333
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.08033171,0.061272375,0.039285026,0.06029637033333333
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.0021167477,0.0038795993,0.0508075,0.018934615666666665
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.9014182,0.70125085,0.68822455,0.7636312
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.717084,0.6677754,0.05774522,0.4808682066666667
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0020101785,0.019275203,0.03174922,0.0176782005
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0001119658,0.0010454147,0.13368072,0.0449460335
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,1.1626375e-05,0.004201837,0.015998913,0.006737458791666667
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.00034422125,0.0013267639,0.43776396,0.14647831505
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.059708327,0.055329766,0.2921033,0.13571379766666666
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.032696705,0.021914741,0.0042625535,0.019624666500000002
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,6.0113824e-05,0.00070763426,0.032099944,0.010955897361333332
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.52792263,0.6376371,0.63765407,0.6010712666666667
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.6664244,0.5007849,0.51735574,0.56152168
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.09846323,0.61279196,0.4368394,0.38269819666666666
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.55535734,0.30619982,0.052220907,0.304592689
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.08103191,0.012968286,0.045485713,0.046495302999999995
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12718746,0.02633206,0.018162131,0.057227217
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.027668642,0.044389524,0.01390791,0.02865535866666667
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.1987427,0.060452547,0.05321698,0.10413740900000001
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.045918398,0.019696733,0.034886222,0.033500450999999994
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.012311914,0.0063662757,0.045861017,0.021513068899999998
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1998471,4.9702827e-05,0.0033010694,0.06773262407566667
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0061515253,0.4393771,0.32102263,0.2555170851
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.93246573,0.7608,0.78548473,0.8262501533333334
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.08204927,0.02021338,0.053170115,0.05181092166666667
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9487991,0.9110031,0.88442683,0.9147430099999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.029489445,0.002956795,0.036253218,0.02289981933333333
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0099237515,0.0027393678,0.008621762,0.007094960433333333
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.9610552,0.96152097,0.92562765,0.9494012733333334
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0021201698,0.06954284,0.17147946,0.08104748993333333
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.36863592,0.19380304,0.24179393,0.26807763
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.07508539,0.03261808,0.0018699194,0.03652446313333333
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.14546831,0.1269612,0.08149534,0.11797494999999998
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.47427136,0.06143388,0.44741276,0.327706
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.93545514,0.92394423,0.8775072,0.91230219
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62536424,0.20540828,0.16312398,0.3312988333333333
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.97623426,0.9713722,0.84112686,0.9295777733333334
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.90169233,0.95587045,0.8899202,0.91582766
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9539447,0.9185709,0.96082294,0.9444461799999999
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9804967,0.9869125,0.98192525,0.9831114833333334
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.93767613,0.88530344,0.9778464,0.9336086566666667
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9732333,0.9642901,0.98561907,0.9743808233333334
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.89252853,0.9931097,0.12581225,0.6704834933333333
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9943146,0.97838634,0.99785054,0.9901838266666667
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9392886,0.9655534,0.93564934,0.9468304466666666
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9751971,0.98978454,0.9863275,0.9837697133333334
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.69564164,0.8044641,0.61917645,0.7064273966666667
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9921182,0.98640835,0.8409942,0.93984025
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9520624,0.898663,0.9773383,0.9426879
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9952426,0.99179816,0.9564657,0.98116882
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9727534,0.8822365,0.96418387,0.93972459
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.5317202,0.23354818,0.07688655,0.28071830999999997
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9575728,0.9707479,0.9163367,0.9482191333333333
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.91003305,0.87354606,0.9639822,0.91585377
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.000536076,0.005516149,0.0026950585,0.0029157611666666664
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0020355987,0.005266427,0.0013119134,0.002871313033333333
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.90898323,0.9915798,0.9032555,0.9346061766666667
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.398473,0.21207835,0.04207652,0.21754262333333332
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.027449952,0.41325724,0.019170878,0.15329269
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007627802,0.0051999763,0.07297887,0.028602216099999998
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.008402097,0.016882196,0.037644852,0.020976381666666665
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.093536384,0.027165793,0.014100806,0.04493432766666666
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9763604,0.95207167,0.9537475,0.9607265233333333
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.21194679,0.2031623,0.032603916,0.14923766866666666
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0039239884,0.0012873447,0.0075460845,0.004252472533333333
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.027880613,0.003676865,0.10553124,0.04569623933333333
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.04638618,0.06917104,0.010728364,0.04209519466666667
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.030752119,0.08031127,0.0053020003,0.038788463100000004
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.29700863,0.17912607,0.44187137,0.3060020233333333
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0024082852,0.07604286,0.020351425,0.03293419006666667
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.147728,0.16311164,0.036139503,0.11565971433333333
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.008128268,0.123332195,0.028554585,0.05333834933333333
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0114969,0.11016331,0.14075683,0.08747234666666666
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.0860762,0.02612122,0.002129371,0.03810893033333334
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.63149977,0.15839471,0.28942814,0.3597742066666667
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.038071085,0.0027473725,0.018235743,0.0196847335
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.40333247,0.12976415,0.2213282,0.25147494
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.831733,0.94822735,0.9398885,0.9066162833333333
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.004160574,0.06083588,0.11437225,0.059789567999999994
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0009517274,0.014886777,0.01236548,0.009401328133333333
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0008285721,0.002827092,0.0010367315,0.0015641318666666665
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.09044579,0.010798514,0.07660561,0.05928330466666667
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0057491018,0.16063367,0.084119506,0.08350075926666667
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.90506697,0.8238433,0.8082276,0.8457126233333333
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0012369981,0.014715369,0.0037582174,0.0065701948333333334
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.023955228,0.00082282803,0.05780583,0.02752796201
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.020988125,0.22016962,0.022851089,0.08800294466666668
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.624987,0.09160997,0.3423131,0.3529700233333333
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.052221075,0.007104399,0.02139612,0.026907197999999997
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.012756893,0.00085150835,0.0042430433,0.00595048155
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.33654788,0.22977482,0.15746056,0.24126108666666665
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.059456587,0.36274013,0.0288979,0.15036487233333332
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.007999349,0.0054541095,0.005939949,0.006464469166666667
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.31575868,0.7493454,0.053429127,0.3728444023333333
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.10768043,0.3236822,0.62905914,0.35347392333333333
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.72663957,0.008715635,0.20621878,0.313857995
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.1603956,0.30168256,0.12465321,0.19557712333333332
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.011496704,0.06175533,0.031702496,0.03498484333333333
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.41063485,0.11106795,0.8492994,0.4570007333333333
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.08102271,0.12556039,0.21765904,0.14141404666666665
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.042529125,0.005707928,0.022567345,0.023601466
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.041326497,0.19977835,0.082015805,0.10770688399999999
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.1365016,0.1498457,0.15705496,0.1478007533333333
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.051765885,0.03707203,0.04366506,0.04416765833333333
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.33234462,0.09089539,0.0954005,0.17288017
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.07273798,5.582969e-05,0.014375362,0.02905639056333333
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.030281909,0.26828262,0.028038243,0.10886759066666668
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.00030645222,0.004823462,0.000620514,0.0019168094066666667
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.030610854,0.09931877,0.0035673873,0.04449900376666666
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.006340327,0.09154166,0.03509336,0.044325115666666665
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.0123835625,0.00018139319,0.11212074,0.04156189856333333
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.10240238,0.022358626,0.17785724,0.10087274866666666
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.070244856,0.13028602,0.15301505,0.117848642
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.01145529,0.005600545,0.012795138,0.009950324333333331
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.11347196,0.0010736991,0.003929518,0.0394917257
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.041045588,0.00656717,0.01025842,0.019290392666666666
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00013122297,0.00018397953,0.0006413308,0.00031884443333333334
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0026811578,0.002801681,0.08144868,0.028977172933333333
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.057197947,0.0058940463,0.020931024,0.028007672433333335
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.17665693,0.31248096,0.0025360375,0.16389130916666664
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.025438916,0.10324621,0.021944728,0.050209951333333336
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.35214138,0.046575326,0.014842013,0.13785290633333333
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.055606782,0.42441326,3.891812e-05,0.16001965337333335
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.04311686,0.03359525,0.035834897,0.037515669
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.23565343,0.4838887,0.0033684769,0.2409702023
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.00019316364,0.00076776964,0.0020000392,0.0009869908266666666
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.009976536,0.015037755,0.019538317,0.014850869333333334
