file_id,organism,locus_tag,ess,conf,conf_aamean,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.013084368,0.057875734,0.016453138,0.02913774666666667
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.011355342,0.06297767,0.046362042,0.04023168466666666
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.0073983236,0.016586082,0.072341114,0.03210850653333333
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0022627616,0.000693051,0.005296049,0.0027506205333333333
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0014062291,0.002682377,0.06611306,0.02340055536666667
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.26635018,0.28192452,0.01359336,0.18728935333333332
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9157466,0.96831614,0.9687881,0.9509502800000001
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0031104276,0.23577568,0.5292155,0.2560338692
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0013364422,0.0017841876,0.012625913,0.005248847599999999
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2093381,0.64772373,0.062476166,0.3065126653333334
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.29747108,0.80144906,0.45043695,0.5164523633333334
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.63555145,0.9148733,0.85286605,0.8010969333333332
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.994228,0.9989477,0.83328176,0.9421524866666667
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.04934157,0.009944524,0.0022341956,0.0205067632
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.039744493,0.14075436,0.045677118,0.07539199033333333
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.01835515,0.018957345,0.0015742832,0.0129622594
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11110657,0.03626905,0.010187486,0.05252103533333333
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0015569445,0.0008978255,0.07763855,0.02669777333333333
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.0053295023,0.011016204,0.0006173557,0.0056543539999999995
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.056192555,0.0028323599,0.00054124807,0.019855387656666664
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00027830518,0.0015957459,0.051147692,0.01767391436
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.08550158,0.036314778,0.05708316,0.05963317266666666
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.005841362,0.09199847,0.0124722915,0.03677070783333333
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.032565985,0.2659984,0.19237994,0.16364810833333335
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0030885423,0.037655994,0.4991927,0.17997907876666666
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.010216096,0.12226903,0.3094208,0.14730197533333333
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.62046343,0.30918342,0.4351931,0.45494664999999995
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.30686107,0.221687,0.038388103,0.18897872433333332
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.3253184,0.32588264,0.12759477,0.25959860333333334
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7498754,0.86671835,0.86661154,0.8277350966666667
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.024148231,0.013721506,0.028495435,0.022121724
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.0068647494,0.13963228,0.32375032,0.15674911646666667
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.09761205,0.6582819,0.24379638,0.33323010999999997
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.0067492714,0.017663516,0.003974874,0.0094625538
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.8255354,0.96203613,0.7138626,0.8338113766666667
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62204844,0.7584558,0.86196595,0.7474900633333333
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96409047,0.95917237,0.91126233,0.9448417233333334
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.93708384,0.986376,0.99549955,0.9729864633333333
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.95855445,0.9746176,0.97033215,0.9678347333333334
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.87459946,0.92500585,0.9604011,0.9200021366666666
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.982768,0.9476654,0.98882747,0.9730869566666667
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9438681,0.9094983,0.99334586,0.9489040866666668
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.99469984,0.9956623,0.982451,0.9909377133333334
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.97301483,0.9934081,0.9944094,0.98694411
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9531443,0.9462805,0.98206836,0.9604977199999999
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.48875925,0.80182624,0.7752171,0.6886008633333334
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9494305,0.9983492,0.9689443,0.9722413333333333
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9760118,0.99016935,0.98229665,0.9828259333333333
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9144694,0.97079873,0.9642473,0.9498384766666668
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9439103,0.8957649,0.9803069,0.9399940333333333
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.68412703,0.24470311,0.28336647,0.4040655366666666
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.88737917,0.970851,0.9619073,0.9400458233333334
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.771445,0.39136818,0.86890996,0.6772410466666666
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.13861516,0.056469448,0.11359695,0.10289385266666666
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.032787103,0.102708384,0.0915922,0.07569589566666667
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.64920837,0.9737984,0.98004514,0.86768397
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.26508066,0.039248653,0.4530757,0.2524683376666667
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.013898117,0.069592565,0.013745616,0.03241209933333333
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.24205199,0.05151937,0.014499614,0.10269032466666667
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.00070470775,3.679476e-05,0.01158239,0.00410796417
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.25046915,0.47246444,0.32798496,0.35030618333333335
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.003317379,0.049905423,0.2652849,0.106169234
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.00026733443,0.026866945,0.0654809,0.030871726476666667
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.03400317,0.038064163,0.046905406,0.039657579666666665
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.007363486,0.0047229845,0.010463442,0.007516637499999999
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.72292894,0.79741925,0.7728077,0.7643852966666667
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8752042,0.8505913,0.9499706,0.8919220333333334
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.83885235,0.90310043,0.9568347,0.8995958266666667
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.023818176,0.005123994,0.013691222,0.014211130666666667
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8502539,0.8418413,0.8252343,0.8391098333333332
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.005182219,0.0005263476,0.058271796,0.021326787533333336
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.16493915,0.13773851,0.014201429,0.105626363
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.016339332,0.018064037,0.20699382,0.08046572966666667
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.03296562,0.0765567,0.30040878,0.1366437
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0050149737,0.008722271,0.0022679684,0.005335071033333333
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.1563069,0.226386,0.25165588,0.21144959333333335
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.073688604,0.088647634,0.07784062,0.08005895266666667
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8690305,0.97245455,0.9608852,0.9341234166666667
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.21065597,0.1347713,0.25198328,0.19913685
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.004389264,0.016115036,0.004601606,0.008368635333333334
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.029428821,0.050423473,0.04186707,0.04057312133333333
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2197772,0.20847863,0.029387066,0.15254763200000002
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.015953148,0.0252052,0.09605774,0.045738696
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.026481979,0.11315774,0.028323306,0.055987674999999994
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.77993304,0.55426383,0.1031642,0.47912035666666664
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.3951192,0.56081,0.15220173,0.36937697666666663
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.011371188,0.011217544,0.019594736,0.014061156
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.015229945,0.011215921,0.25274253,0.09306279866666667
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.0031572178,0.0015530473,0.16623929,0.056983185033333335
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.030413812,0.020423144,0.05726507,0.036034008666666666
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.057798557,0.052933104,0.052872036,0.054534565666666666
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.0047266977,0.24700326,0.11463229,0.12212074923333334
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0061488445,0.004763184,0.02475473,0.0118889195
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.8480321,0.46198118,0.91984993,0.7432877366666667
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.41094747,0.3329819,0.74256927,0.4954995466666667
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.08219833,0.28927496,0.30184835,0.22444054666666666
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.77786225,0.70072645,0.06695653,0.5151817433333333
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.005867983,0.013177182,0.15867308,0.059239415
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.040928863,0.017405398,0.19252366,0.08361930700000002
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.018613547,0.009778925,0.016149962,0.014847478000000002
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.0728172,0.20671308,0.06356587,0.11436538333333335
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.039880976,0.06698106,0.057759333,0.054873789666666666
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.13121246,0.05147866,0.09434394,0.09234502
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.00078621274,0.001197481,0.015083626,0.00568910658
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.18456581,0.102871716,0.08147263,0.122970052
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.45616025,0.6529527,0.8497104,0.6529411166666667
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.01545179,0.06894979,0.23888233,0.10776130333333334
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.80394113,0.80270433,0.89649695,0.8343808033333332
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.03683289,0.013591608,0.0020869183,0.017503805433333332
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0095600765,0.0014874727,0.009207195,0.0067515814000000006
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8305531,0.5945204,0.48643103,0.6371681766666666
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.015507527,0.033513147,0.03338727,0.027469314666666664
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.28247818,0.05663217,0.2075594,0.18222324999999998
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0974669,0.16140606,0.028712574,0.09586184466666665
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.02863978,0.48192182,0.086731896,0.19909783199999997
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.122184515,0.06161478,0.29893115,0.1609101483333333
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.6921077,0.92735964,0.9385097,0.8526590133333333
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.2404108,0.46214733,0.50483173,0.4024632866666667
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.83712846,0.8357202,0.9314478,0.86809882
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.95414984,0.9073412,0.96976566,0.9437522333333334
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.93450266,0.98215115,0.9530472,0.9565670033333333
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9859439,0.9660573,0.97835577,0.9767856566666667
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9863739,0.9769927,0.947972,0.9704462
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.95063925,0.99156296,0.97906053,0.9737542466666667
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9459329,0.98597765,0.9687593,0.96688995
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9885261,0.9782437,0.9779407,0.9815701666666667
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.92151135,0.95332867,0.96199214,0.94561072
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9598605,0.9910693,0.9703516,0.9737604666666666
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.9316046,0.89032763,0.72590566,0.8492792966666668
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.953459,0.9825643,0.9563211,0.9641147999999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9922118,0.9914152,0.96998525,0.9845374166666666
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.97513425,0.96674055,0.9883039,0.9767262333333333
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.89984035,0.96829873,0.98323303,0.95045737
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34346572,0.5959279,0.2976258,0.41233980666666664
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.93052906,0.9353524,0.90669274,0.9241914000000001
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8108185,0.91805726,0.99550503,0.90812693
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.001672481,0.020856123,0.0041981097,0.008908904566666667
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0012824422,0.016873952,0.028165633,0.015440675733333334
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.96670735,0.9048277,0.5578375,0.8097908500000001
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.03240272,0.059962824,0.022643095,0.038336213
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.0069377376,0.031580437,0.075641535,0.03805323653333333
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.04581947,0.030613327,0.0481344,0.041522398999999995
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.022700688,0.0055257,0.003285499,0.010503962333333332
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.005257542,0.008358185,0.009278957,0.0076315613333333325
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9395165,0.9581226,0.91652644,0.9380551800000001
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.015153882,0.0154966265,0.015861193,0.0155039005
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00013695001,0.0011455581,0.019577945,0.00695348437
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.16620208,0.03032285,0.17214306,0.12288932999999998
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.0010841654,0.00059699785,0.007113506,0.0029315564166666665
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.26840368,0.08254654,0.16332692,0.1714257133333333
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.10486919,0.22233771,0.5385298,0.28857889999999997
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.030123267,0.06801067,0.092207216,0.06344705099999999
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.20987159,0.1980839,0.09105595,0.16633714666666666
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.06809375,0.24231683,0.0018851731,0.10409858436666668
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.022127222,0.005787011,0.109871775,0.04592866933333334
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.23121668,0.011899358,0.0023741676,0.08183006853333334
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.14519079,0.35767773,0.0058209775,0.16956316583333333
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.001521063,0.022045074,0.029184647,0.017583594666666667
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.57226616,0.5011566,0.32878247,0.4674017433333333
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.78135294,0.9173419,0.923524,0.8740729466666667
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.023639979,0.008730355,0.42450395,0.152291428
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.011381796,0.00296743,0.2615085,0.09195257533333333
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.009100104,0.005678234,0.36085844,0.12521225933333333
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0016267395,0.006421881,0.045694683,0.0179144345
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.06467718,0.14288047,0.0054619703,0.0710065401
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.77554953,0.8364268,0.92208415,0.8446868266666666
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.017582763,0.007708293,0.0020037403,0.009098265433333334
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.052548885,0.16006547,0.3106475,0.17442061833333333
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.30853376,0.15399158,0.08917645,0.18390059666666667
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.027095808,0.20579045,0.08373078,0.10553901266666667
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.07114578,0.5693646,0.03871155,0.22640731000000003
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.23215145,0.016231803,0.0075036283,0.0852956271
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.18241504,0.056041356,0.02237981,0.086945402
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.3496986,0.38691613,0.26179492,0.33280321666666673
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.05787238,0.3466744,0.010520768,0.13835584933333334
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.7494253,0.78710103,0.12224088,0.5529224033333334
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.26326743,0.09453534,0.25437343,0.20405873333333335
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.0695877,0.005106599,0.041089162,0.038594487000000004
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0047514304,0.02968118,0.10837036,0.04760099013333333
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.0027733832,0.4878946,0.065080225,0.18524940273333335
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.037875663,0.05676629,0.4533517,0.182664551
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.29540694,0.12639698,0.48546427,0.30242273
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.00041223617,0.105088405,0.0101277055,0.03854278222333333
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.063975215,0.052873712,0.1977037,0.10485087566666668
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.3590644,0.22725268,0.48445883,0.35692530333333333
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.14033146,0.43456995,0.20749159,0.26079766666666665
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.11673053,0.14143224,0.015145829,0.09110286633333332
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.036630433,0.22784738,0.15957144,0.141349751
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.045606527,0.5688626,0.53354037,0.3826698323333333
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.052461613,0.25795907,0.03346083,0.11462717100000001
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.03194197,0.092744835,0.011576816,0.045421207
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.032982867,0.12751323,0.060600203,0.07369876666666667
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.070609696,0.06587515,0.00920089,0.04856191199999999
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.16056025,0.018204968,0.5015358,0.226767006
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.041692927,0.12689364,0.0888998,0.085828789
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.06755216,0.63290364,0.039330702,0.24659550066666666
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.023321383,0.0074052606,0.00095551345,0.010560719016666666
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.009785465,0.0052391244,0.00077654124,0.005267043546666667
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,7.195297e-05,0.00013821454,4.3738455e-05,8.463532166666667e-05
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0055538313,0.0018156024,0.113267705,0.040212379566666664
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.03930752,0.2721112,0.29391676,0.2017784933333333
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.05459508,0.006144009,0.05966164,0.04013357633333333
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.019705301,0.14927325,0.6322645,0.26708101700000003
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.03345378,0.1282174,0.0036923566,0.055121178866666676
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.2775575,0.020201864,0.07794595,0.12523510466666668
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.007883689,0.0044312445,0.0048382045,0.005717712666666666
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.36251372,0.8171037,0.28728572,0.4889677133333334
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.0031259658,0.015226412,0.002752322,0.007034899933333334
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.0072241714,0.044643283,0.24814376,0.10000373813333334
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.19033039,0.199707,0.03752342,0.14252027
