file_id,organism,locus_tag,ess,conf,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.010914263,0.05427317,0.0325937165
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.25867066,0.30304396,0.28085731
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.006038194,0.05927424,0.032656217
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.20672603,0.10231977,0.15452290000000002
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.066945866,0.10440409,0.08567497800000001
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.21734771,0.24278305,0.23006537999999999
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.018344281,0.004802279,0.01157328
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.044183653,0.30271155,0.1734476015
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.21483034,0.18125132,0.19804083
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.094818965,0.08937505,0.0920970075
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.29948342,0.06374784,0.18161563
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.016228804,0.014070108,0.015149455999999999
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.91989297,0.9146691,0.917281035
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.88764316,0.6717101,0.77967663
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0024387154,0.007981166,0.0052099406999999995
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.030360214,0.119035706,0.07469796000000001
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.01684873,0.086042665,0.0514456975
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.00835297,0.023512518,0.015932744
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.050974164,0.17119507,0.111084617
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.0043219007,0.003494004,0.0039079523500000005
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.95661396,0.94204104,0.9493275
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.57704043,0.6328952,0.604967815
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.9635487,0.87425685,0.9189027750000001
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9191267,0.9528929,0.9360098
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9547095,0.9773791,0.9660443
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.20733507,0.5440116,0.375673335
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.9745524,0.98253953,0.978545965
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.008265087,0.36975747,0.1890112785
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.89192027,0.98344433,0.9376823
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40237218,0.6023676,0.50236989
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.54702014,0.8029081,0.6749641200000001
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.33452225,0.07538428,0.204953265
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.038641572,0.057380658,0.048011115
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0930987,0.0009054978,0.047002098900000004
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.010777402,0.027755763,0.0192665825
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.013404567,0.005630476,0.009517521499999999
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.30815774,0.031225737,0.1696917385
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.09203208,0.15168224,0.12185715999999999
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.27800706,0.010850505,0.1444287825
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.057875734,0.013080009,0.0354778715
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.06297767,0.0960736,0.079525635
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.016586082,0.003028307,0.0098071945
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.000693051,0.021256303,0.010974677
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.002682377,0.0006666394,0.0016745082
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.28192452,0.015784865,0.1488546925
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.96831614,0.9771375,0.97272682
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.23577568,0.009982854,0.12287926699999999
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0017841876,6.439515e-05,0.000924291375
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.64772373,0.43934125,0.54353249
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.80144906,0.8636613,0.83255518
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9148733,0.95855194,0.93671262
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.9989477,0.99156463,0.995256165
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.009944524,0.0075876107,0.00876606735
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.14075436,0.08613877,0.113446565
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.018957345,0.009577901,0.014267623
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.03626905,0.069349214,0.052809132
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.0008978255,0.01879509,0.00984645775
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.011016204,0.0028405369,0.0069283704500000005
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0028323599,0.0024622083,0.0026472841
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0015957459,0.01480528,0.00820051295
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.036314778,0.019771565,0.0280431715
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.09199847,0.09676056,0.094379515
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.2659984,0.20813525,0.237066825
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.037655994,0.031806618,0.034731306
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.12226903,0.055457078,0.088863054
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.30918342,0.29533505,0.30225923499999996
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.221687,0.15835863,0.190022815
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.32588264,0.15618531,0.241033975
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.86671835,0.462632,0.664675175
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.013721506,0.026611278,0.020166391999999998
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.13963228,0.24594922,0.19279075
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.6582819,0.23378257,0.446032235
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.017663516,0.033351317,0.025507416499999998
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.96203613,0.847802,0.904919065
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.7584558,0.9077454,0.8331006000000001
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.95917237,0.91626704,0.937719705
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.986376,0.9648802,0.9756281
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9746176,0.98006195,0.9773397749999999
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.92500585,0.9971392,0.9610725250000001
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9476654,0.96745455,0.957559975
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9094983,0.9195468,0.91452255
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9956623,0.99134326,0.99350278
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9934081,0.9922495,0.9928288000000001
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9462805,0.99867404,0.97247727
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.80182624,0.93061703,0.866221635
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9983492,0.9791428,0.988746
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99016935,0.97049785,0.9803336
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.97079873,0.9858517,0.978325215
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.8957649,0.98375213,0.939758515
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.24470311,0.16856703,0.20663507
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.970851,0.9180235,0.94443725
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.39136818,0.22243652,0.30690235
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.056469448,0.013596998,0.035033223
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.102708384,0.0018907693,0.05229957665
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9737984,0.98256314,0.97818077
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.039248653,0.20868845,0.1239685515
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.069592565,0.007494603,0.038543584
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.05151937,0.055654928,0.053587149
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.679476e-05,0.041540384,0.02078858938
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.47246444,0.2367016,0.35458301999999997
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.049905423,0.00026777497,0.025086598985
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.026866945,0.09178867,0.0593278075
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.038064163,0.08113233,0.0595982465
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0047229845,0.009371588,0.00704728625
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.79741925,0.8630978,0.8302585250000001
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8505913,0.82255334,0.83657232
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.90310043,0.9502063,0.926653365
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.005123994,0.019373627,0.0122488105
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8418413,0.8895674,0.86570435
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0005263476,0.19501644,0.09777139380000001
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.13773851,0.045306977,0.0915227435
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.018064037,0.025354363,0.0217092
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0765567,0.24966882,0.16311276000000002
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.008722271,0.013075694,0.010898982500000001
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.226386,0.44846985,0.337427925
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.088647634,0.22207548,0.15536155699999998
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.97245455,0.88298774,0.927721145
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.1347713,0.16062,0.14769565
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.016115036,0.09446697,0.055291003
