file_id,organism,locus_tag,ess,conf,conf_aamean,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.96383965,0.96561384,0.8892179,0.96630025,0.94624291
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.8289743,0.9045471,0.86075586,0.8878443,0.8705303900000001
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.84317625,0.9665316,0.852928,0.8239505,0.8716465875
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9241697,0.9161099,0.84253865,0.90733975,0.8975394999999999
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.81385386,0.67656887,0.7505389,0.85200727,0.7732422250000001
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.88461316,0.89175,0.932151,0.95123255,0.9149366775
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6549468,0.7592981,0.78078204,0.80557835,0.7501513225
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.92783755,0.91253304,0.820151,0.8925973,0.8882797225000001
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.95097065,0.95146704,0.75667685,0.8943038,0.888354585
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.96980786,0.9781284,0.8859893,0.96889424,0.95070495
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.90266085,0.9356753,0.82041615,0.895192,0.8884860749999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34791195,0.33485758,0.46750137,0.59438545,0.4361640875
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.90759724,0.97545797,0.7433812,0.9187844,0.8863052025
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.90738124,0.9441022,0.8311853,0.91128135,0.8984875225
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.15413009,0.0322745,0.29977185,0.012154451,0.12458272275
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.06413201,0.0071073663,0.20277487,0.008168281,0.070545631825
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.68553466,0.6779165,0.869045,0.9338486,0.79158619
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.394857,0.110411845,0.4618341,0.047054294,0.25353930975
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.011134601,0.017143318,0.22741213,0.012375716,0.06701644124999999
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.14610451,0.049768485,0.3204581,0.074907996,0.14780977274999998
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.017466757,0.0033321592,0.048709027,0.046981048,0.0291222478
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.049967263,0.0043695206,0.19815215,0.026999867,0.06987220015000001
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9049416,0.92908746,0.97194517,0.9279681,0.9334855824999999
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.42477298,0.27106375,0.30455616,0.41275036,0.3532858125
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.013566323,0.0044227787,0.033712804,0.015427331,0.016782309175
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.107246034,0.06311699,0.06593251,0.18240373,0.104674816
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.054715913,0.046457313,0.14775498,0.006415553,0.06383593975
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.122739,0.0723535,0.24352174,0.022316031,0.11523256775
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.571637,0.6679492,0.5724947,0.24789071,0.5149929025
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.038084507,0.051945485,0.08136236,0.20164205,0.0932586005
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.32827678,0.27832323,0.13007802,0.20393875,0.235154195
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.08658188,0.059206292,0.19100192,0.17369077,0.1276202155
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.008437533,0.01566495,0.038803324,0.06341191,0.03157942925
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.12007491,0.1269974,0.2667727,0.22241896,0.1840659925
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.153113,0.088486046,0.20595743,0.0537395,0.125323994
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.20399244,0.041991368,0.26864266,0.4139025,0.232132242
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6655619,0.64078003,0.37802556,0.3899876,0.5185887725
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.866338,0.8746502,0.7933427,0.92994833,0.8660698075
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.18667656,0.12649302,0.10135972,0.40359184,0.20453028499999998
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.20548609,0.017018143,0.15290001,0.1544297,0.13245848575
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.20132715,0.043487523,0.10229888,0.106809765,0.1134808295
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.019212708,0.0043682246,0.059087813,0.20575513,0.07210596890000001
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.19836186,0.03337937,0.35091934,0.06597983,0.1621601
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.6390056,0.72234803,0.7105662,0.85080534,0.7306812925
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.013022959,0.011582891,0.11849422,0.020306975,0.04085176125
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.16701785,0.029141482,0.04696859,0.12171558,0.0912108755
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.1816792,0.16796678,0.54714704,0.06972515,0.24162954250000002
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.49936995,0.53298867,0.62049854,0.4066247,0.514870465
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.048631415,0.004812965,0.101423495,0.07346935,0.057084306249999994
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.0045877188,0.0020418172,0.08728875,0.021103855,0.028755535250000002
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.3405023,0.06204138,0.45585713,0.18404604,0.2606117125
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.30033156,0.26388508,0.17055197,0.043833934,0.194650636
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.11260834,0.033593096,0.18497181,0.087467164,0.10466010249999999
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.75928086,0.6034791,0.418156,0.4228829,0.550949715
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.08581619,0.12911332,0.47659308,0.12836786,0.20497261249999998
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.15223031,0.05374564,0.17266622,0.04908227,0.10693111
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0693339,0.074579105,0.45097172,0.016911028,0.15294893825
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.09005313,0.0031578182,0.22731556,0.029860148,0.08759666405
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.15078668,0.029683102,0.36106503,0.50892526,0.262615018
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.20358315,0.21500047,0.32795256,0.5498913,0.32410687
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.02303573,0.0037158276,0.060183983,0.0237678,0.02767583515
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.30220622,0.060605954,0.2520598,0.24772738,0.21564983850000002
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.45460352,0.28435516,0.38150838,0.53293306,0.41335003
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.45399228,0.4724356,0.37261537,0.32256153,0.405401195
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.36505878,0.49188328,0.40907604,0.08181323,0.3369578325
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.2953526,0.14132373,0.20798945,0.1800188,0.20617114500000003
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.2682566,0.21284465,0.24316333,0.08086459,0.20128229250000002
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.051051427,0.004387772,0.013656734,0.12763128,0.04918180325
