file_id,organism,locus_tag,ess,conf,conf_bos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.007363486,0.024366675,0.0158650805
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.72292894,0.9081235,0.81552622
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8752042,0.717251,0.7962275999999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.83885235,0.851723,0.845287675
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.023818176,0.041081138,0.032449657
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8502539,0.6854054,0.76782965
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.005182219,0.11890596,0.0620440895
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.16493915,0.013410313,0.0891747315
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.016339332,0.0059470255,0.01114317875
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.03296562,0.114821665,0.0738936425
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0050149737,0.034890857,0.01995291535
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.1563069,0.46860516,0.31245603
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.073688604,0.29778028,0.185734442
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8690305,0.77804047,0.8235354850000001
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.21065597,0.05673029,0.13369313
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.004389264,0.18526569,0.09482747700000001
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.029428821,0.048034556,0.0387316885
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2197772,0.14892784,0.18435252000000002
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.015953148,0.03407469,0.025013919
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.026481979,0.002494145,0.014488062
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.77993304,0.70005625,0.739994645
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.3951192,0.83605874,0.61558897
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.011371188,0.0022177377,0.00679446285
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.015229945,0.02999095,0.0226104475
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.0031572178,0.058437273,0.0307972454
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.030413812,0.024574813,0.0274943125
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.057798557,0.00673488,0.0322667185
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.0047266977,0.015105283,0.00991599035
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.0061488445,0.055005252,0.03057704825
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.8480321,0.7816163,0.8148242
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.41094747,0.35169736,0.38132241499999997
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.08219833,0.1067448,0.09447156500000001
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.77786225,0.2431493,0.5105057749999999
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.005867983,0.019978326,0.0129231545
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.040928863,0.007411642,0.024170252500000003
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.018613547,0.009236345,0.013924946
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.0728172,0.08910895,0.080963075
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.039880976,0.015143545,0.0275122605
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.13121246,0.054111287,0.0926618735
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.00078621274,0.00422677,0.0025064913700000003
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.18456581,0.37142986,0.27799783499999997
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.45616025,0.7334393,0.594799775
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.01545179,0.013167997,0.0143098935
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.80394113,0.9522439,0.8780925150000001
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.03683289,0.1667717,0.101802295
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0095600765,0.0016215143,0.0055907954
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8305531,0.76649237,0.798522735
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.015507527,0.1141511,0.0648293135
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.28247818,0.042924892,0.162701536
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0974669,0.024932474,0.061199686999999996
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.02863978,0.23439671,0.131518245
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.122184515,0.33376533,0.2279749225
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.6921077,0.8878821,0.7899948999999999
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.2404108,0.18729398,0.21385239
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.83712846,0.7797457,0.80843708
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.95414984,0.9223373,0.93824357
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.93450266,0.84207803,0.888290345
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9859439,0.975863,0.98090345
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9863739,0.9802387,0.9833063
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.95063925,0.99494344,0.9727913450000001
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9459329,0.9895695,0.9677511999999999
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9885261,0.9888787,0.9887024
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.92151135,0.9348478,0.9281795749999999
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9598605,0.9933247,0.9765926
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.9316046,0.76467705,0.848140825
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.953459,0.98571765,0.9695883249999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9922118,0.97312826,0.98267003
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.97513425,0.9564946,0.965814425
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.89984035,0.8834661,0.891653225
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.34346572,0.11282095,0.228143335
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.93052906,0.9673816,0.94895533
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8108185,0.99517447,0.9029964850000001
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.001672481,0.016161354,0.0089169175
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0012824422,0.009825824,0.005554133100000001
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.96670735,0.81057686,0.888642105
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.03240272,0.06073067,0.046566695000000005
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.0069377376,0.23515286,0.12104529879999999
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.04581947,0.14613119,0.09597533
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.022700688,0.048774328,0.035737508
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.005257542,0.0003056705,0.0027816062499999997
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9395165,0.9738641,0.9566903
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.015153882,0.05493683,0.035045356
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00013695001,0.009851707,0.004994328504999999
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.16620208,0.010768236,0.08848515800000001
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.0010841654,0.0011972226,0.0011406939999999998
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.26840368,0.07752768,0.17296567999999998
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.10486919,0.52456015,0.31471467
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.030123267,0.009619455,0.019871361
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.20987159,0.20188878,0.205880185
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.06809375,0.0019233851,0.035008567549999994
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.022127222,0.02200195,0.022064585999999997
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.23121668,0.37378728,0.30250198
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.14519079,0.0473173,0.096254045
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.001521063,0.09129074,0.0464059015
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.57226616,0.5750419,0.5736540299999999
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.78135294,0.92994356,0.85564825
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.023639979,0.1470088,0.0853243895
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.011381796,0.036281712,0.023831754
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.009100104,0.034304988,0.021702546
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0016267395,0.0692517,0.03543921975
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.06467718,0.00673607,0.035706625
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.77554953,0.8118675,0.7937085150000001
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.017582763,0.02607153,0.0218271465
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.052548885,0.17865169,0.1156002875
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.30853376,0.04595399,0.177243875
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.027095808,0.62409806,0.325596934
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.07114578,0.09179528,0.08147053000000001
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.23215145,0.0012561531,0.11670380155
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.18241504,0.24061994,0.21151749
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.3496986,0.6623596,0.5060291
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.05787238,0.0047106184,0.0312914992
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.7494253,0.78631324,0.76786927
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.26326743,0.16921394,0.21624068500000002
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.0695877,0.20635152,0.13796961000000002
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.0047514304,0.027350472,0.0160509512
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.0027733832,0.031489074,0.0171312286
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.037875663,0.15069406,0.0942848615
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.29540694,0.060110696,0.177758818
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.00041223617,0.056815766,0.028614001084999997
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.063975215,0.23008919,0.1470322025
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.3590644,0.17768104,0.26837272
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.14033146,0.23693581,0.188633635
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.11673053,0.09399651,0.10536352
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.036630433,0.28759417,0.1621123015
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.045606527,0.07878237,0.0621944485
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.052461613,0.012509346,0.0324854795
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.03194197,0.03127032,0.031606145
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.032982867,0.07630791,0.0546453885
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.070609696,0.25317922,0.161894458
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.16056025,0.09029664,0.125428445
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.041692927,0.040313695,0.041003311
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.06755216,0.027763287,0.0476577235
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.023321383,0.015724735,0.019523059000000002
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.009785465,0.0075318953,0.00865868015
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,7.195297e-05,0.00077105843,0.00042150570000000005
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0055538313,0.005429513,0.00549167215
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.03930752,0.1323211,0.08581431
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.05459508,0.051129885,0.0528624825
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.019705301,0.2660177,0.14286150050000002
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.03345378,0.39823437,0.215844075
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.2775575,0.0014276147,0.13949255735000002
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.007883689,0.01098759,0.009435639499999999
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.36251372,0.33286142,0.34768757
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.0031259658,0.004202513,0.0036642394
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.0072241714,0.4802055,0.2437148357
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.19033039,0.40763626,0.29898332499999997
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.0013635779,0.011315028,0.0063393029499999995
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,3.4717752e-05,0.0013560021,0.000695359926
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.016756821,0.1556405,0.0861986605
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.3404588,0.0595814,0.2000201
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.2775575,0.0014276147,0.13949255735000002
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.007883689,0.01098759,0.009435639499999999
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,8.7672044e-05,0.046846714,0.023467193022
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,6.2640306e-06,0.077647634,0.0388269490153
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.031249736,0.01563498,0.023442358
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.21259977,0.2887795,0.250689635
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.00247988,0.2358592,0.11916953999999999
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.0007749031,0.0040025967,0.0023887499
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.06233701,0.0036831254,0.0330100677
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.00222524,0.005523374,0.003874307
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.5714421,0.120032944,0.34573752199999996
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.04041093,0.21357258,0.126991755
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.00053328654,0.001829421,0.00118135377
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,0.024210867,0.085149825,0.054680346
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.1481365,0.19168961,0.169913055
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.04693606,0.06285793,0.054896995000000004
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.022919385,0.032257378,0.027588381500000002
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,0.11652391,0.016462484,0.066493197
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.003191374,0.03708657,0.020138971999999998
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.115392774,0.2538138,0.184603287
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.041383535,0.1829642,0.1121738675
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.2055069,0.527402,0.36645445
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.13576858,0.016170206,0.075969393
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,1.4209388e-05,0.501651,0.250832604694
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.00010733431,0.0018905804,0.0009989573549999999
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.08235121,0.6292888,0.355820005
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.48642662,0.09139655,0.28891158499999997
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.1080904,0.37151536,0.23980288
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.052162893,0.27803347,0.1650981815
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.0015042466,0.01276879,0.0071365183
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.13734332,0.6176122,0.37747776
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.13633294,0.24510033,0.19071663500000002
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.031536743,0.28758126,0.1595590015
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.113016315,0.37228656,0.2426514375
