file_id,organism,locus_tag,ess,conf,conf_bos,conf_eos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.9872076,0.9934181,0.992859,0.98923575
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9834223,0.9861536,0.992459,0.9862807149999999
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9548395,0.98951507,0.9947096,0.9727686675
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.991139,0.98374474,0.9972263,0.9831495849999999
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.98488694,0.990099,0.9954412,0.97087156
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9887216,0.9211576,0.9896047,0.96791085
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.9784297,0.9575091,0.89628065,0.9353756525
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.99715686,0.9696425,0.9992925,0.9813770025
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9790116,0.9977779,0.9970636,0.9914336325
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9869639,0.9675417,0.99063265,0.9729570375000001
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9942316,0.9939209,0.9931056,0.9915364499999999
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.005061014,0.0027832983,0.18316944,0.049634428424999995
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9818326,0.98221266,0.9802281,0.97943659
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6654998,0.20829922,0.5436122,0.528599115
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.0131714605,0.05740166,0.026437907,0.030252336374999998
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.096236005,0.010313361,0.0020670905,0.037953471625
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.9564873,0.98887223,0.97509104,0.952175305
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.061653957,0.06889707,0.121269144,0.16334318274999998
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.058026925,0.17200536,0.006469424,0.06131134875
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,4.5361474e-05,5.101981e-05,0.0015339982,0.003627376121
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0002072575,8.993351e-05,0.00020634514,0.000137814367
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.5998803,0.5971985,0.16145267,0.4818937675
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0011217903,9.914668e-05,0.019704362,0.0053612205199999995
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0015887402,0.00082134834,0.004816655,0.004135794885
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.011959921,0.002982212,0.005069213,0.0110403115
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.00036416348,0.07501925,0.00046424425,0.0208136457575
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.81133664,0.92421156,0.8727128,0.8646164125000001
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.92353666,0.8790644,0.8917414,0.89370849
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.9493356,0.90700644,0.94983065,0.9319429975
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.017664136,0.007224048,0.033199728,0.014885587025
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.6267021,0.7740219,0.75266516,0.735487765
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,0.0013357989,0.0002493231,0.011756323,0.0033386932225000004
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.023062777,0.04345838,0.047599293,0.030044686075
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.008001273,0.022069998,0.0028007645,0.009868404374999999
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.012158396,0.011391694,0.017223332,0.010514738175
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.009416013,0.009004918,0.016015962,0.0142945345
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.69575155,0.7670315,0.6485201,0.7004629124999999
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.06633914,0.025041109,0.016321523,0.0547942805
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.81861675,0.868362,0.70457613,0.805569395
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.34295076,0.018351998,0.06731465,0.14014133950000002
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.0041872035,0.047739435,0.1184462,0.056299710375
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.3532501,0.0925929,0.13983038,0.15823486350000002
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.012102312,0.027328612,0.03405065,0.07896716599999999
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.3493299,0.45207492,0.25590837,0.28141446000000003
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.004841367,0.0037638505,0.0039638323,0.011874997449999999
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.88159144,0.96579516,0.8261368,0.8588725
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.39285293,0.39536932,0.4373202,0.40258625750000004
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.00412058,0.051138703,0.0044345185,0.015019363575
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.004008882,0.0019600845,0.0052159973,0.0028312479674999997
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.076214604,0.0012532544,0.49585265,0.143375039015
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.1040474,0.0018684346,0.5164968,0.1558360915
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.027682463,0.0010508858,0.047390025,0.02483123345
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.012300155,0.098995335,0.04486482,0.054067723500000005
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.001721818,0.024438946,0.053471997,0.01992771488
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.98095506,0.4999268,0.9452166,0.78925819
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.5891314,0.70595783,0.33182538,0.4194827625
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.35635298,0.009401596,0.05647827,0.1106314585
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.0470485,0.5629372,0.05893976,0.22999396000000003
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.02806708,0.026596941,0.009339495,0.0171752714
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.3844202,0.014588445,0.054562256,0.11571720025000001
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.0077578826,0.004617352,0.0103620915,0.011851586524999999
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.07420465,0.061650354,0.21892649,0.10016015
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.003162837,0.014422365,0.11573125,0.03433253135
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.7325041,0.08154904,0.4693104,0.44962766
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.052155245,0.007567856,0.19494063,0.0790402365
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.09226201,0.037654396,0.546791,0.18416698275
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.6810496,0.49252218,0.9110444,0.7188151625
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.012320164,0.049474746,0.0035854895,0.017443741999999998
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.84656626,0.97669274,0.6767004,0.866325325
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.017653003,0.15629259,0.03749475,0.06283585250000001
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.035753824,0.011495468,0.01734395,0.017397466099999998
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.90440494,0.86376274,0.8509396,0.86458977
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.00205199,0.0019809296,0.027020931,0.00870782015
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.0513601,0.6250971,0.6228854,0.3533052375
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.006170702,0.0019130508,0.021974847,0.04278042745
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.17647515,0.15990555,0.030874934,0.1511358085
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.545683,0.0020306595,0.047154207,0.179767250125
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9784615,0.9256732,0.9460137,0.948865175
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.62586325,0.41473994,0.5600567,0.5906283725
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.98961383,0.983529,0.97608256,0.9751484225
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.95082575,0.95261765,0.95288175,0.9454518375000001
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9491681,0.94071764,0.95425713,0.9579781675000001
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9829269,0.99650514,0.97103494,0.986485795
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.96459854,0.98498225,0.9505021,0.9683109974999999
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.9555636,0.9985978,0.9975074,0.9787567399999999
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9906432,0.98797125,0.9834104,0.9825333749999999
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.99333364,0.996311,0.9989643,0.99491846
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.8720536,0.89252883,0.97540444,0.9225044775
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.98650694,0.94159734,0.99815327,0.9725837875
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.83568203,0.7184716,0.915442,0.8176247975000001
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.9876342,0.98036367,0.99773693,0.9898050749999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.97712916,0.9676597,0.96904343,0.9726340475
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.9941625,0.994749,0.9941645,0.99202994
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.94000757,0.9923448,0.94542944,0.9618549774999999
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.18320553,0.47742102,0.025893597,0.22074178925000001
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9680102,0.97867304,0.9485861,0.961096285
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.99419194,0.98973304,0.9841309,0.9790374575
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.0018972649,0.00046198865,0.0026476146,0.006046603287500001
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.0005605892,0.0002675453,0.00094726565,0.0004611258325
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.8628503,0.999435,0.96466666,0.9310003325
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.08785573,0.011800997,0.0061601517,0.047876480925000006
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.016027033,0.0059251795,0.0022802544,0.010054259725
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.007835711,0.10638485,0.017941913,0.039654628500000004
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.0034718106,0.042849626,0.005010182,0.015319744650000001
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.0024662942,0.017253624,0.00094946584,0.00944868476
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.9766876,0.9800314,0.9874187,0.978150775
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.13977341,0.44059092,0.010182222,0.233939863
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.011644764,0.0010392715,0.0018725609,0.00377550945
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.07093763,0.04525017,0.19372958,0.10999289500000001
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.016251452,0.005209259,0.0004938723,0.011888186575000001
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.05972019,0.012215586,0.31516486,0.11291385400000001
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.22748728,0.77581596,0.0746305,0.350431035
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.000865336,0.00047415524,0.041756697,0.011201029785
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.09243394,0.058740783,0.0584982,0.13744944325
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.028459584,0.04324378,0.0069088615,0.021075146475
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.057967477,0.017815465,0.008304728,0.0210252265525
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.005458775,0.001295209,0.14569302,0.04562839925
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.46976823,0.19504802,0.11930908,0.20638376149999998
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.035546016,0.06299077,0.010235691,0.14862517674999998
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.7277892,0.69820505,0.43767223,0.627796195
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.93610257,0.90242046,0.95799583,0.93988939
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.06434952,0.00057401945,0.030502396,0.0261829966125
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.013843681,0.00042668005,0.00095333013,0.005649162545
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.019904124,0.00035359853,0.0010585332,0.0065228298324999994
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.000118418386,0.00639708,0.21815078,0.056332363371499994
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.008749539,0.044335388,0.007873428,0.024148456250000002
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.88362044,0.9000601,0.7926698,0.86398025
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.012202975,0.029396072,0.004038018,0.012142096
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.042175487,0.018502917,0.070427775,0.03331979085
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.5550161,0.0025049436,0.25408086,0.20604824965000001
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3009491,0.48351204,0.15862969,0.322182775
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0076320977,0.015807237,0.0030498828,0.0069299170999999994
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.006579999,7.522511e-05,0.054398365,0.015270521766999999
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.68556637,0.014280122,0.0003161601,0.181728940525
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.13687894,0.41607574,0.0013277017,0.143180369175
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0006316873,0.010101338,0.006804866,0.013136650325
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.22281598,0.089328304,0.03193565,0.3022070735
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.97350943,0.037837654,0.48012304,0.4088024785
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.4106649,0.004864286,0.012067898,0.136102645
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.20503584,0.079905555,0.015819237,0.09931493675
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.027919063,0.0077307196,0.0008798761,0.020237638175000003
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.26980117,0.45113334,0.36338723,0.343340315
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.11892851,0.14356098,0.06559535,0.1239232725
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.00035833908,0.0006036073,0.0022197415,0.02929636822
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.8688998,0.34656197,0.042483643,0.32417869824999995
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.19025163,0.66492915,0.14911874,0.305396765
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.45917684,0.078258984,0.07978692,0.213067771
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.055670068,0.18688752,0.09918919,0.12232018199999999
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.0072695673,0.04006773,0.03768438,0.028979642575000002
