file_id,organism,locus_tag,ess,conf,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0001,0,0.13701946,0.26473662,0.20087803999999998
C018,Escherichia coli K-12 BW25113,BW25113_0002,0,0.18233407,0.36044422,0.271389145
C018,Escherichia coli K-12 BW25113,BW25113_0003,0,0.19977662,0.3521379,0.27595726
C018,Escherichia coli K-12 BW25113,BW25113_0004,0,0.42748874,0.34554932,0.38651903
C018,Escherichia coli K-12 BW25113,BW25113_0005,0,0.20893556,0.30184394,0.25538974999999997
C018,Escherichia coli K-12 BW25113,BW25113_0006,0,0.24432532,0.4136379,0.32898161000000004
C018,Escherichia coli K-12 BW25113,BW25113_0007,0,0.042951453,0.076481394,0.0597164235
C018,Escherichia coli K-12 BW25113,BW25113_0008,0,0.3764199,0.28017116,0.32829553
C018,Escherichia coli K-12 BW25113,BW25113_0009,0,0.06478776,0.15536705,0.110077405
C018,Escherichia coli K-12 BW25113,BW25113_0010,0,0.30419105,0.19013849,0.24716477
C018,Escherichia coli K-12 BW25113,BW25113_0011,0,0.0148735875,0.18961018,0.10224188375
C018,Escherichia coli K-12 BW25113,BW25113_0013,0,0.0021236683,0.0830019,0.042562784150000005
C018,Escherichia coli K-12 BW25113,BW25113_0014,0,0.84236234,0.83718985,0.839776095
C018,Escherichia coli K-12 BW25113,BW25113_0015,0,0.7375424,0.6323427,0.68494255
C018,Escherichia coli K-12 BW25113,BW25113_0016,0,0.0032079937,0.11294807,0.058078031849999996
C018,Escherichia coli K-12 BW25113,BW25113_0018,0,0.12892742,0.3223817,0.22565456
C018,Escherichia coli K-12 BW25113,BW25113_0019,0,0.10233168,0.38662267,0.244477175
C018,Escherichia coli K-12 BW25113,BW25113_0020,0,0.038575724,0.16339768,0.100986702
C018,Escherichia coli K-12 BW25113,BW25113_0021,0,0.0060166167,0.015229186,0.01062290135
C018,Escherichia coli K-12 BW25113,BW25113_0022,0,0.15009815,0.07103875,0.11056845000000001
C018,Escherichia coli K-12 BW25113,BW25113_0023,0,0.7070738,0.75983375,0.733453775
C018,Escherichia coli K-12 BW25113,BW25113_0024,0,0.5721864,0.37686688,0.47452664
C018,Escherichia coli K-12 BW25113,BW25113_0025,1,0.8049735,0.7659949,0.7854842
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9469569,0.94041383,0.943685365
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.9232636,0.8765294,0.8998965
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.6539641,0.44835955,0.551161825
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.89639914,0.74545616,0.82092765
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.00992146,0.061290096,0.035605778000000005
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.9426824,0.8054907,0.87408655
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.72955626,0.6024752,0.66601573
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.83005,0.5730851,0.70156755
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.11840639,0.4831608,0.300783595
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.11555273,0.35382354,0.234688135
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.056974504,0.06918536,0.063079932
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.10182338,0.18970259,0.145762985
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.021700313,0.08413773,0.052919021499999996
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.5228594,0.2237269,0.37329314999999996
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.09111019,0.34389123,0.21750070999999999
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.1251921,0.07996775,0.102579925
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.20039594,0.16159657,0.180996255
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.29460162,0.15193984,0.22327073
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.019153459,0.4667157,0.2429345795
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.009571488,0.12506512,0.067318304
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.010579844,0.12730803,0.068943937
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.028693758,0.45293882,0.24081628900000002
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.90160215,0.7254923,0.813547225
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.0448592,0.17291003,0.10888461499999999
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.004922048,0.05819894,0.031560494
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.7286309,0.61645615,0.672543525
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.70242196,0.77582854,0.7391252500000001
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8545774,0.6048003,0.72968885
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.93425894,0.8919827,0.91312082
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.099523656,0.2898606,0.19469212800000002
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.08944136,0.37651825,0.23297980499999998
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.19140683,0.41092056,0.301163695
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.11458552,0.24008268,0.1773341
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.005740397,0.14903769,0.0773890435
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.022563662,0.054621965,0.0385928135
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.007835059,0.18681939,0.0973272245
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.090235226,0.08346269,0.086848958
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.14324272,0.34869424,0.24596848
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.059705246,0.024433635,0.0420694405
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.04993497,0.2242467,0.137090835
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.050869472,0.21561386,0.13324166599999998
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.46509883,0.34632832,0.40571357500000005
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.52009404,0.49625012,0.50817208
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.29820856,0.40043926,0.34932391
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.33375448,0.53631127,0.435032875
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.7224827,0.46371514,0.5930989200000001
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.020409012,0.053900577,0.0371547945
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.11750927,0.25864604,0.188077655
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.10291031,0.3774495,0.240179905
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.019459523,0.16534705,0.0924032865
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.84351635,0.59206134,0.7177888450000001
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.76122195,0.63803786,0.699629905
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.9638328,0.8945383,0.92918555
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9171824,0.8809232,0.8990528
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.88530636,0.7904226,0.8378644799999999
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9640713,0.82758325,0.895827275
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9728482,0.90403146,0.9384398300000001
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.8176034,0.82580256,0.82170298
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.88641006,0.86728895,0.876849505
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9335785,0.8130569,0.8733177
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.92553616,0.7180893,0.82181273
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.7912676,0.63210094,0.7116842699999999
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.89315736,0.85763633,0.875396845
