file_id,organism,locus_tag,ess,conf,conf_bos,conf_eos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.04909416,0.035631668,0.13308676,0.072604196
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.97050595,0.9888265,0.9647898,0.9747074166666666
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.70350504,0.72186136,0.6200852,0.6818172000000001
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.46883312,0.7412384,0.6693283,0.6264666066666668
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.09500919,0.110606976,0.029541956,0.07838604066666667
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.0025779023,0.0069366507,0.031968173,0.013827575333333335
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.026465585,0.017382555,0.07776393,0.04053735666666666
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.0126466155,0.002218331,0.011739798,0.008868248166666667
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.0007923425,0.050745074,0.0010091051,0.0175155072
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.10270126,0.109924726,0.03816747,0.08359781866666666
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.010652636,0.0741274,0.024229724,0.03633658666666667
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0817314,0.16142571,0.13500614,0.12605441666666667
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.17710568,0.03322996,0.02379891,0.07804485
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.058289554,0.31540146,0.032026682,0.13523923200000001
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.19977261,0.018340165,0.21404083,0.14405120166666666
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.008858878,0.0031650898,0.0075488095,0.0065242591
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0009669261,0.007626369,0.0019797338,0.0035243429666666666
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.0033526674,0.030705461,0.025893254,0.019983794133333333
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9468801,0.9023922,0.95474464,0.9346723133333333
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.030117478,0.035455782,0.0023489906,0.0226407502
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.00072427443,0.0022417265,0.037232857,0.01339961931
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.2829895,0.6937942,0.3197816,0.4321884333333334
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.75690234,0.49450788,0.5914748,0.6142950066666666
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.8933968,0.9678982,0.9631426,0.9414792
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.97976905,0.92331034,0.99609214,0.9663905100000001
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.12834376,0.003513017,0.0138900755,0.04858228416666666
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.02288935,0.08134826,0.20818304,0.10414021666666667
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.0031809895,0.00031643116,0.0016680722,0.0017218309533333332
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.05277617,0.0742571,0.016363965,0.047799078333333335
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.042192556,0.26516297,0.013232824,0.10686278333333332
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00865098,0.00058314926,0.009245886,0.006160005086666667
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0075799925,0.0011560522,0.009219718,0.005985254233333334
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.00013579022,0.0042419415,0.09230517,0.03222763390666667
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.20164904,0.07553635,0.14590394,0.14102977666666666
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.007089071,0.078922264,0.012424037,0.03281179066666667
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.21685885,0.39620516,0.73333824,0.44880075
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.0016561775,0.15901797,0.03728718,0.06598710916666667
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.109824985,0.078273036,0.009683034,0.06592701833333334
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.5360089,0.52176136,0.15302178,0.40359734666666663
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.420087,0.07470838,0.07321788,0.18933775333333333
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.64661753,0.29956192,0.16038536,0.3688549366666667
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.64994043,0.5682056,0.686676,0.6349406766666666
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.002387718,0.004824751,0.0038942695,0.003702246166666667
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.004418194,0.07289635,0.04067225,0.03932893133333334
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.109265275,0.16360793,0.5461676,0.27301360166666666
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.012074592,0.00028507187,0.033120006,0.015159889956666667
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.4807425,0.7443087,0.8980169,0.7076893666666667
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.62862307,0.9257234,0.87684923,0.8103985666666667
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96295786,0.96673524,0.961404,0.9636990333333334
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.97287524,0.9899249,0.97807455,0.9802915633333334
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.9714414,0.99450374,0.9941287,0.9866912800000001
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9834583,0.9872076,0.9934181,0.9880279999999999
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98308796,0.9834223,0.9861536,0.9842212866666666
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9520105,0.9548395,0.98951507,0.9654550233333333
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9604883,0.991139,0.98374474,0.9784573466666666
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.9130591,0.98488694,0.990099,0.9626816799999999
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9721595,0.9887216,0.9211576,0.9606795666666667
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.90928316,0.9784297,0.9575091,0.9484073199999999
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.95941615,0.99715686,0.9696425,0.97540517
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99188143,0.9790116,0.9977779,0.9895569766666666
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9466899,0.9869639,0.9675417,0.9670651666666666
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9848877,0.9942316,0.9939209,0.9910133999999999
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0075239614,0.005061014,0.0027832983,0.0051227579
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.973473,0.9818326,0.98221266,0.9791727533333333
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.69698524,0.6654998,0.20829922,0.5235947533333333
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.023998318,0.0131714605,0.05740166,0.03152381283333333
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.04319743,0.096236005,0.010313361,0.049915598666666665
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.88825065,0.9564873,0.98887223,0.9445367266666667
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.40155256,0.061653957,0.06889707,0.17736786233333332
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.008743686,0.058026925,0.17200536,0.07959199033333333
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.012879125,4.5361474e-05,5.101981e-05,0.004325168761333333
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,4.7721318e-05,0.0002072575,8.993351e-05,0.000114970776
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5690436,0.5998803,0.5971985,0.5887074666666666
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0005195831,0.0011217903,9.914668e-05,0.00058017336
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.009316436,0.0015887402,0.00082134834,0.003908841513333334
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.0241499,0.011959921,0.002982212,0.013030677666666666
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.0074069253,0.00036416348,0.07501925,0.027596779593333332
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.85020465,0.81133664,0.92421156,0.8619176166666668
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8804915,0.92353666,0.8790644,0.8943641866666666
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9215993,0.9493356,0.90700644,0.9259804466666667
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0014544361,0.017664136,0.007224048,0.008780873366666667
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.7885619,0.6267021,0.7740219,0.7297619666666667
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,1.332789e-05,0.0013357989,0.0002493231,0.00053281663
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.0060582943,0.023062777,0.04345838,0.024193150433333335
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.006601582,0.008001273,0.022069998,0.012224284333333333
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012855307,0.012158396,0.011391694,0.008278540233333334
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.022741245,0.009416013,0.009004918,0.013720725333333334
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.6905485,0.69575155,0.7670315,0.7177771833333333
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.11147535,0.06633914,0.025041109,0.067618533
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.8307227,0.81861675,0.868362,0.8392338166666667
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13194795,0.34295076,0.018351998,0.16441690266666667
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.054826003,0.0041872035,0.047739435,0.03558421383333333
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.047266074,0.3532501,0.0925929,0.16436969133333335
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.24238709,0.012102312,0.027328612,0.09393933799999998
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.06834465,0.3493299,0.45207492,0.28991649
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.03493094,0.004841367,0.0037638505,0.014512052499999999
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.7619666,0.88159144,0.96579516,0.8697844
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.38480258,0.39285293,0.39536932,0.3910082766666667
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0003836528,0.00412058,0.051138703,0.018547645266666666
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00014002807,0.004008882,0.0019600845,0.0020363315233333334
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.00017964766,0.076214604,0.0012532544,0.025882502020000003
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009317314,0.1040474,0.0018684346,0.03561585533333333
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.02320156,0.027682463,0.0010508858,0.017311636266666666
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.060110584,0.012300155,0.098995335,0.057135358000000004
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,7.809852e-05,0.001721818,0.024438946,0.008746287506666667
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.7309343,0.98095506,0.4999268,0.7372720533333333
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.05101644,0.5891314,0.70595783,0.44870189
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.020292988,0.35635298,0.009401596,0.12868252133333333
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.25105038,0.0470485,0.5629372,0.2870120266666667
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.0046975696,0.02806708,0.026596941,0.019787196866666665
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0092979,0.3844202,0.014588445,0.13610218166666668
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.02466902,0.0077578826,0.004617352,0.012348084866666666
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.045859106,0.07420465,0.061650354,0.06057136999999999
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.0040136734,0.003162837,0.014422365,0.0071996251333333325
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.5151471,0.7325041,0.08154904,0.4430667466666667
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.061497215,0.052155245,0.007567856,0.040406772
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.059960525,0.09226201,0.037654396,0.06329231033333334
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.79064447,0.6810496,0.49252218,0.65473875
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.0043945685,0.012320164,0.049474746,0.0220631595
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9653419,0.84656626,0.97669274,0.9295336333333334
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.039903067,0.017653003,0.15629259,0.07128288666666667
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0049966224,0.035753824,0.011495468,0.0174153048
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.8392518,0.90440494,0.86376274,0.8691398266666667
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00377743,0.00205199,0.0019809296,0.0026034498666666667
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.11387835,0.0513601,0.6250971,0.26344518333333333
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.14106311,0.006170702,0.0019130508,0.049715620933333336
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.2372876,0.17647515,0.15990555,0.19122276666666668
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.124201134,0.545683,0.0020306595,0.22397159783333334
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9453123,0.9784615,0.9256732,0.9498156666666667
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.7618536,0.62586325,0.41473994,0.60081893
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9513683,0.98961383,0.983529,0.9748370433333333
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9254822,0.95082575,0.95261765,0.9429752000000001
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9877698,0.9491681,0.94071764,0.9592185133333334
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9954762,0.9829269,0.99650514,0.99163608
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9731611,0.96459854,0.98498225,0.9742472966666665
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.96335816,0.9555636,0.9985978,0.9725065199999999
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.96810865,0.9906432,0.98797125,0.9822410333333332
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9910649,0.99333364,0.996311,0.9935698466666666
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.95003104,0.8720536,0.89252883,0.9048711566666666
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9640776,0.98650694,0.94159734,0.9640606266666666
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.80090356,0.83568203,0.7184716,0.7850190633333334
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9934855,0.9876342,0.98036367,0.9871611233333333
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9767039,0.97712916,0.9676597,0.97383092
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.98504376,0.9941625,0.994749,0.9913184199999999
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9696381,0.94000757,0.9923448,0.9673301566666667
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.19644701,0.18320553,0.47742102,0.28569118666666665
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9491158,0.9680102,0.97867304,0.9652663466666667
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.94809395,0.99419194,0.98973304,0.9773396433333333
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.019179545,0.0018972649,0.00046198865,0.007179599516666667
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,6.910318e-05,0.0005605892,0.0002675453,0.00029907922666666667
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.89704937,0.8628503,0.999435,0.9197782233333333
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.085689045,0.08785573,0.011800997,0.06178192400000001
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.015984572,0.016027033,0.0059251795,0.012645594833333334
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.02645604,0.007835711,0.10638485,0.046892200333333335
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.00994736,0.0034718106,0.042849626,0.018756265533333333
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.017125355,0.0024662942,0.017253624,0.012281757733333334
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9684654,0.9766876,0.9800314,0.9750614666666667
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.3452129,0.13977341,0.44059092,0.3085257433333333
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0005454414,0.011644764,0.0010392715,0.004409825633333334
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.1300542,0.07093763,0.04525017,0.08208066666666668
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.025598163,0.016251452,0.005209259,0.015686291333333335
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.06455478,0.05972019,0.012215586,0.045496852000000004
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.3237904,0.22748728,0.77581596,0.44236454666666664
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0017079309,0.000865336,0.00047415524,0.00101580738
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.34012485,0.09243394,0.058740783,0.16376652433333333
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.0056883604,0.028459584,0.04324378,0.025797241466666666
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,1.323621e-05,0.057967477,0.017815465,0.02526539273666667
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.030066593,0.005458775,0.001295209,0.012273525666666667
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.041409716,0.46976823,0.19504802,0.23540865533333333
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.48572823,0.035546016,0.06299077,0.19475500533333331
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.6475183,0.7277892,0.69820505,0.6911708499999999
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9630387,0.93610257,0.90242046,0.93385391
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.009306051,0.06434952,0.00057401945,0.024743196816666663
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.007372959,0.013843681,0.00042668005,0.007214440016666667
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0047750636,0.019904124,0.00035359853,0.008344262043333333
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.0006631751,0.000118418386,0.00639708,0.002392891162
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.03563547,0.008749539,0.044335388,0.02957346566666667
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.87957066,0.88362044,0.9000601,0.8877503999999999
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.002931319,0.012202975,0.029396072,0.014843455333333333
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0021729844,0.042175487,0.018502917,0.0209504628
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.012591095,0.5550161,0.0025049436,0.19003737953333333
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.34564027,0.3009491,0.48351204,0.37670047
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0012304509,0.0076320977,0.015807237,0.008223261866666666
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,2.8497958e-05,0.006579999,7.522511e-05,0.002227907356
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.02675311,0.68556637,0.014280122,0.24219986733333332
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.018439095,0.13687894,0.41607574,0.19046459166666665
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.03500871,0.0006316873,0.010101338,0.015247245100000001
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.86474836,0.22281598,0.089328304,0.39229754799999994
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.14373979,0.97350943,0.037837654,0.385028958
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.116813496,0.4106649,0.004864286,0.17744756066666667
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.096499115,0.20503584,0.079905555,0.12714683666666668
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.044420894,0.027919063,0.0077307196,0.026690225533333337
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.28903952,0.26980117,0.45113334,0.33665801
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.16760825,0.11892851,0.14356098,0.14336591333333334
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.114003785,0.00035833908,0.0006036073,0.038321910460000004
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.03876938,0.8688998,0.34656197,0.41807704999999995
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.21728754,0.19025163,0.66492915,0.35748944
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.23504834,0.45917684,0.078258984,0.25749472133333334
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.14753395,0.055670068,0.18688752,0.13003051266666665
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.030896893,0.0072695673,0.04006773,0.026078063433333337
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.010078934,0.08072597,0.14565156,0.07881882133333333
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.004049962,0.0029827892,0.00059813895,0.00254363005
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.02763945,0.00071322214,0.00037734842,0.00957667352
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.02965227,0.10505444,0.04516474,0.05995715000000001
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.23858824,0.002269541,0.0014039162,0.08075389906666666
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.019308584,0.39317882,0.0008820539,0.1377898193
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.17930381,0.2828411,0.04280532,0.16831674333333335
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0014951291,0.05132534,0.0073472904,0.02005591983333333
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.4268647,0.16719605,0.12736562,0.2404754566666667
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.028242862,0.01949173,0.0016728346,0.0164691422
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.0027067761,0.00060770166,0.015889687,0.0064013882533333335
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.011816661,0.018907238,0.120087475,0.050270458
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.004870044,0.034983937,0.006329654,0.015394544999999997
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.2742125,0.005931677,0.038777526,0.10630723433333335
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.089300826,0.06861601,0.04759069,0.06850250866666667
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.002159998,0.17371683,0.0018040421,0.0592269567
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.0037104597,0.022952842,6.884003e-05,0.008910713910000001
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.0065487167,0.020350313,0.068860725,0.03191991823333334
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.09487984,0.1853963,0.05736431,0.11254681666666666
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.04526622,0.0038473234,0.0015458328,0.016886458733333335
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,6.757555e-05,0.0012781511,0.02387113,0.008405618883333334
