file_id,organism,locus_tag,ess,conf,conf_bos,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0026,0,0.9766018,0.99463993,0.985620865
C018,Escherichia coli K-12 BW25113,BW25113_0027,1,0.93935287,0.9856839,0.962518385
C018,Escherichia coli K-12 BW25113,BW25113_0028,0,0.35147077,0.3144984,0.332984585
C018,Escherichia coli K-12 BW25113,BW25113_0029,1,0.92798287,0.86610484,0.897043855
C018,Escherichia coli K-12 BW25113,BW25113_0030,0,0.0009384347,0.0030884352,0.0020134349500000003
C018,Escherichia coli K-12 BW25113,BW25113_0031,1,0.87741864,0.9774399,0.92742927
C018,Escherichia coli K-12 BW25113,BW25113_0032,0,0.40387547,0.4719384,0.437906935
C018,Escherichia coli K-12 BW25113,BW25113_0033,0,0.8164248,0.7860138,0.8012193
C018,Escherichia coli K-12 BW25113,BW25113_0034,0,0.016749658,0.04482489,0.030787274
C018,Escherichia coli K-12 BW25113,BW25113_0035,0,0.17495458,0.0029406587,0.08894761934999999
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.0042640595,0.043419875,0.02384196725
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.02389841,0.014353725,0.0191260675
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.018124186,0.0087937275,0.01345895675
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.1870422,0.08893377,0.13798798499999998
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.1243332,0.0059911935,0.06516219675
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.0021996892,0.019550053,0.0108748711
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.0013063871,0.10965127,0.05547882855
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.021954251,0.03605561,0.0290049305
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.009882855,0.0012006458,0.0055417504
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0057141017,0.08610456,0.04590933085
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.0021644053,0.022372324,0.012268364649999999
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.11124663,0.026577964,0.068912297
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.93037874,0.9483314,0.93935507
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.002836136,0.07640725,0.039621693
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0136753535,0.661739,0.33770717675
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.5572427,0.711511,0.63437685
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.6923845,0.5657593,0.6290719
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.6136881,0.7546367,0.6841624
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.99653697,0.99017006,0.9933535149999999
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.051979486,0.061965354,0.056972419999999996
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.06690481,0.023925016,0.045414913
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.028177593,0.103282824,0.0657302085
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.010814582,0.008755832,0.009785207
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.007118213,0.30274585,0.15493203149999998
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.32148823,0.0026160306,0.16205213029999999
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.010859722,0.008997709,0.009928715500000001
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0005666391,0.041906424,0.02123653155
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.011838379,0.026401535,0.019119957
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.003098919,0.00080636324,0.00195264112
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.013669308,0.032846317,0.0232578125
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.00096392934,0.031337485,0.01615070717
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.19399793,0.5899247,0.391961315
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.39768314,0.55415064,0.47591689000000004
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.03072707,0.14063184,0.085679455
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.26464683,0.079832196,0.172239513
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.32163998,0.81455743,0.568098705
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.010545687,0.0007998755,0.00567278125
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.05267682,0.35126644,0.20197163
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.26079604,0.046438858,0.15361744900000002
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.009532881,0.003957418,0.0067451495
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7439702,0.71406895,0.729019575
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.58773196,0.32295677,0.45534436500000003
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.964793,0.8978026,0.9312978000000001
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9828304,0.980839,0.9818347000000001
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.98138577,0.9878349,0.984610335
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9291315,0.995911,0.96252125
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.98059386,0.9870646,0.98382923
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.99430424,0.99411434,0.9942092899999999
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.9826707,0.9729677,0.9778192
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.8996442,0.9743171,0.93698065
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.931523,0.92122334,0.92637317
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9502878,0.9095711,0.9299294499999999
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.9513737,0.99018025,0.9707769749999999
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.99790937,0.9880127,0.992961035
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9726582,0.97947687,0.9760675350000001
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9724668,0.9830239,0.97774535
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.012340953,0.0033257976,0.0078333753
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.93954027,0.8785209,0.909030585
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.09279264,0.72759163,0.410192135
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.04017195,0.35435423,0.19726309
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.026024563,0.09630952,0.0611670415
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.95805204,0.99566084,0.9768564399999999
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.17635481,0.10357568,0.13996524500000002
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.030669712,0.03249313,0.031581421
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0029646829,0.06576916,0.03436692145
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,3.0202875e-06,0.00020548851,0.00010425439875
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.1659227,0.32294628,0.24443449
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0009145505,0.01222258,0.00656856525
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.036438845,0.0015274195,0.01898313225
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.4036015,0.0019927276,0.2027971138
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.24636923,0.0017334512,0.1240513406
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.8886918,0.5562717,0.72248175
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.961558,0.93094814,0.94625307
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9567512,0.97448,0.9656156
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0034197418,0.0022381502,0.0028289459999999997
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.8956943,0.6320823,0.7638883000000001
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0043615,3.765982e-05,0.00219957991
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.016711848,0.005318339,0.0110150935
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.021172045,0.06226262,0.041717332499999996
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.0012066662,0.004438156,0.0028224111
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.00014704035,0.0022334866,0.001190263475
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.3774317,0.20977773,0.29360471499999996
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.15522517,0.2318737,0.193549435
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.872664,0.9814538,0.9270589
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.11636086,0.050602388,0.083481624
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.44437498,0.2870911,0.36573303999999995
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.0032478925,0.037835274,0.020541583250000002
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.62243605,0.017937409,0.3201867295
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.08033171,0.061272375,0.0708020425
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.0021167477,0.0038795993,0.0029981735
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.9014182,0.70125085,0.8013345249999999
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.717084,0.6677754,0.6924297
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0020101785,0.019275203,0.010642690750000001
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.0001119658,0.0010454147,0.00057869025
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,1.1626375e-05,0.004201837,0.0021067316874999998
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.00034422125,0.0013267639,0.000835492575
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.059708327,0.055329766,0.057519046500000004
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.032696705,0.021914741,0.027305723
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,6.0113824e-05,0.00070763426,0.000383874042
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.52792263,0.6376371,0.582779865
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.6664244,0.5007849,0.5836046500000001
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.09846323,0.61279196,0.355627595
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.55535734,0.30619982,0.43077858
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.08103191,0.012968286,0.047000098
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.12718746,0.02633206,0.07675976
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.027668642,0.044389524,0.036029083
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.1987427,0.060452547,0.1295976235
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.045918398,0.019696733,0.0328075655
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.012311914,0.0063662757,0.00933909485
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.1998471,4.9702827e-05,0.0999484014135
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.0061515253,0.4393771,0.22276431265000002
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.93246573,0.7608,0.846632865
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.08204927,0.02021338,0.051131325
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.9487991,0.9110031,0.9299010999999999
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.029489445,0.002956795,0.01622312
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.0099237515,0.0027393678,0.00633155965
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.9610552,0.96152097,0.9612880850000001
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0021201698,0.06954284,0.0358315049
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.36863592,0.19380304,0.28121948
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.07508539,0.03261808,0.053851735
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.14546831,0.1269612,0.136214755
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.47427136,0.06143388,0.26785262
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.93545514,0.92394423,0.929699685
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62536424,0.20540828,0.41538626
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.97623426,0.9713722,0.97380323
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.90169233,0.95587045,0.92878139
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9539447,0.9185709,0.9362577999999999
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9804967,0.9869125,0.9837046
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.93767613,0.88530344,0.9114897850000001
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9732333,0.9642901,0.9687617
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.89252853,0.9931097,0.942819115
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.9943146,0.97838634,0.9863504700000001
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9392886,0.9655534,0.952421
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9751971,0.98978454,0.98249082
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.69564164,0.8044641,0.75005287
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9921182,0.98640835,0.989263275
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9520624,0.898663,0.9253627
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9952426,0.99179816,0.99352038
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9727534,0.8822365,0.92749495
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.5317202,0.23354818,0.38263419
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9575728,0.9707479,0.96416035
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.91003305,0.87354606,0.891789555
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.000536076,0.005516149,0.0030261125
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0020355987,0.005266427,0.0036510128499999996
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.90898323,0.9915798,0.950281515
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.398473,0.21207835,0.305275675
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.027449952,0.41325724,0.220353596
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007627802,0.0051999763,0.00641388915
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.008402097,0.016882196,0.0126421465
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.093536384,0.027165793,0.0603510885
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9763604,0.95207167,0.964216035
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.21194679,0.2031623,0.20755454499999998
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.0039239884,0.0012873447,0.00260566655
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.027880613,0.003676865,0.015778739
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.04638618,0.06917104,0.05777861
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.030752119,0.08031127,0.055531694500000006
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.29700863,0.17912607,0.23806735
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.0024082852,0.07604286,0.0392255726
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.147728,0.16311164,0.15541982
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.008128268,0.123332195,0.0657302315
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.0114969,0.11016331,0.060830105
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.0860762,0.02612122,0.05609871
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.63149977,0.15839471,0.39494724000000003
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.038071085,0.0027473725,0.020409228749999998
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.40333247,0.12976415,0.26654831
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.831733,0.94822735,0.889980175
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.004160574,0.06083588,0.032498227000000005
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.0009517274,0.014886777,0.0079192522
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.0008285721,0.002827092,0.00182783205
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.09044579,0.010798514,0.050622152
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.0057491018,0.16063367,0.0831913859
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.90506697,0.8238433,0.864455135
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0012369981,0.014715369,0.00797618355
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.023955228,0.00082282803,0.012389028015
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.020988125,0.22016962,0.1205788725
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.624987,0.09160997,0.358298485
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.052221075,0.007104399,0.029662736999999998
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.012756893,0.00085150835,0.006804200675
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.33654788,0.22977482,0.28316135
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.059456587,0.36274013,0.2110983585
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.007999349,0.0054541095,0.00672672925
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.31575868,0.7493454,0.53255204
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.10768043,0.3236822,0.21568131499999998
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.72663957,0.008715635,0.36767760250000003
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.1603956,0.30168256,0.23103908
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.011496704,0.06175533,0.036626017
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.41063485,0.11106795,0.2608514
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.08102271,0.12556039,0.10329155
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.042529125,0.005707928,0.0241185265
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.041326497,0.19977835,0.12055242349999999
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.1365016,0.1498457,0.14317364999999999
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.051765885,0.03707203,0.044418957499999995
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.33234462,0.09089539,0.211620005
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.07273798,5.582969e-05,0.036396904844999994
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.030281909,0.26828262,0.1492822645
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.00030645222,0.004823462,0.00256495711
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.030610854,0.09931877,0.064964812
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.006340327,0.09154166,0.0489409935
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.0123835625,0.00018139319,0.006282477845
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.10240238,0.022358626,0.062380503000000004
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.070244856,0.13028602,0.100265438
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.01145529,0.005600545,0.0085279175
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.11347196,0.0010736991,0.05727282955
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.041045588,0.00656717,0.023806379
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00013122297,0.00018397953,0.00015760125
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0026811578,0.002801681,0.0027414194
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.057197947,0.0058940463,0.03154599665
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.17665693,0.31248096,0.24456894499999998
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.025438916,0.10324621,0.064342563
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.35214138,0.046575326,0.199358353
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.055606782,0.42441326,0.24001002100000002
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.04311686,0.03359525,0.038356055
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.23565343,0.4838887,0.359771065
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.00019316364,0.00076776964,0.00048046664
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.009976536,0.015037755,0.0125071455
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.534066,0.13078456,0.33242528000000005
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.0009201496,0.21785459,0.1093873698
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,4.4072745e-05,0.004022967,0.0020335198725
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.101478025,0.011565102,0.0565215635
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.38569108,0.13770308,0.26169708
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.055606782,0.42441326,0.24001002100000002
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.04311686,0.03359525,0.038356055
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,0.08032636,0.19956788,0.13994712
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,0.0005373688,0.0013617383,0.0009495535500000001
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.0047659785,0.00060120586,0.00268359218
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.11747531,0.44041198,0.278943645
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.011558885,0.08971661,0.050637747500000004
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.050557826,0.0064694816,0.0285136538
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.031249404,0.009575883,0.0204126435
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.2673664,0.14026292,0.20381466
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.75651765,0.40636402,0.581440835
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.19395515,0.10624252,0.15009883499999999
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.14618063,0.13532151,0.14075107
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,0.00011194893,0.020903716,0.010507832465
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.0003677955,0.008164118,0.00426595675
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.0012782009,0.010727281,0.00600274095
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.008985879,0.016783847,0.012884863
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,0.00019344118,0.0036505628,0.00192200199
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.030408928,0.0018032161,0.01610607205
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.078671634,0.07553531,0.077103472
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.109880306,0.127939,0.118909653
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.45378295,0.5973483,0.525565625
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.060500387,0.10122244,0.0808614135
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,0.08597413,0.008216413,0.0470952715
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.07081703,0.17722991,0.12402347
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.07469795,0.011784805,0.0432413775
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.2440068,0.02698683,0.135496815
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.0025739842,0.5855729,0.29407344209999997
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.046674497,0.17616959,0.1114220435
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.030738838,0.0018336768,0.0162862574
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.21733105,0.09548726,0.156409155
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.029504642,0.36639598,0.19795031100000002
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.15727517,0.09616204,0.12671860499999998
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.057667393,0.15645115,0.1070592715
C018,Escherichia coli K-12 BW25113,BW25113_0311,0,0.18662025,0.036848314,0.11173428199999999
