file_id,organism,locus_tag,ess,conf,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0036,0,0.017382555,0.016322572,0.0168525635
C018,Escherichia coli K-12 BW25113,BW25113_0037,0,0.002218331,0.00219528,0.0022068055
C018,Escherichia coli K-12 BW25113,BW25113_0038,0,0.050745074,0.008127568,0.029436321
C018,Escherichia coli K-12 BW25113,BW25113_0039,0,0.109924726,0.42940354,0.269664133
C018,Escherichia coli K-12 BW25113,BW25113_0040,0,0.0741274,0.044481333,0.0593043665
C018,Escherichia coli K-12 BW25113,BW25113_0041,0,0.16142571,0.31600022,0.238712965
C018,Escherichia coli K-12 BW25113,BW25113_0042,0,0.03322996,0.105265856,0.069247908
C018,Escherichia coli K-12 BW25113,BW25113_0043,0,0.31540146,0.11998099,0.21769122500000002
C018,Escherichia coli K-12 BW25113,BW25113_0044,0,0.018340165,0.050528295,0.034434229999999996
C018,Escherichia coli K-12 BW25113,BW25113_0045,0,0.0031650898,0.00084100396,0.00200304688
C018,Escherichia coli K-12 BW25113,BW25113_0046,0,0.007626369,0.002410152,0.0050182605
C018,Escherichia coli K-12 BW25113,BW25113_0047,0,0.030705461,0.030302372,0.0305039165
C018,Escherichia coli K-12 BW25113,BW25113_0048,1,0.9023922,0.9367485,0.91957035
C018,Escherichia coli K-12 BW25113,BW25113_0049,0,0.035455782,0.054216173,0.0448359775
C018,Escherichia coli K-12 BW25113,BW25113_0050,0,0.0022417265,0.0009923753,0.0016170509
C018,Escherichia coli K-12 BW25113,BW25113_0051,0,0.6937942,0.3162614,0.5050278
C018,Escherichia coli K-12 BW25113,BW25113_0052,0,0.49450788,0.6134768,0.55399234
C018,Escherichia coli K-12 BW25113,BW25113_0053,0,0.9678982,0.97936624,0.97363222
C018,Escherichia coli K-12 BW25113,BW25113_0054,1,0.92331034,0.99897456,0.96114245
C018,Escherichia coli K-12 BW25113,BW25113_0055,0,0.003513017,0.005517055,0.004515036
C018,Escherichia coli K-12 BW25113,BW25113_0058,0,0.08134826,0.008316297,0.0448322785
C018,Escherichia coli K-12 BW25113,BW25113_0059,0,0.00031643116,0.00050725514,0.00041184315
C018,Escherichia coli K-12 BW25113,BW25113_0060,0,0.0742571,0.00095867034,0.03760788517
C018,Escherichia coli K-12 BW25113,BW25113_0061,0,0.26516297,0.77379704,0.519480005
C018,Escherichia coli K-12 BW25113,BW25113_0064,0,0.00058314926,0.0031145539,0.00184885158
C018,Escherichia coli K-12 BW25113,BW25113_0065,0,0.0011560522,0.03055527,0.015855661099999998
C018,Escherichia coli K-12 BW25113,BW25113_0066,0,0.0042419415,0.0073701325,0.005806037
C018,Escherichia coli K-12 BW25113,BW25113_0067,0,0.07553635,0.08918174,0.08235904499999999
C018,Escherichia coli K-12 BW25113,BW25113_0068,0,0.078922264,0.14706357,0.112992917
C018,Escherichia coli K-12 BW25113,BW25113_0069,0,0.39620516,0.004473217,0.2003391885
C018,Escherichia coli K-12 BW25113,BW25113_0070,0,0.15901797,0.2695275,0.214272735
C018,Escherichia coli K-12 BW25113,BW25113_0071,0,0.078273036,0.043203454,0.060738245
C018,Escherichia coli K-12 BW25113,BW25113_0072,0,0.52176136,0.33239093,0.42707614499999996
C018,Escherichia coli K-12 BW25113,BW25113_0073,0,0.07470838,0.08216127,0.078434825
C018,Escherichia coli K-12 BW25113,BW25113_0074,0,0.29956192,0.023738382,0.161650151
C018,Escherichia coli K-12 BW25113,BW25113_0075,0,0.5682056,0.58766127,0.577933435
C018,Escherichia coli K-12 BW25113,BW25113_0076,0,0.004824751,6.188338e-05,0.00244331719
C018,Escherichia coli K-12 BW25113,BW25113_0077,0,0.07289635,0.002914202,0.037905276
C018,Escherichia coli K-12 BW25113,BW25113_0078,0,0.16360793,0.06267098,0.113139455
C018,Escherichia coli K-12 BW25113,BW25113_0080,0,0.00028507187,0.016486915,0.008385993435000001
C018,Escherichia coli K-12 BW25113,BW25113_0081,0,0.7443087,0.9320597,0.8381842
C018,Escherichia coli K-12 BW25113,BW25113_0082,0,0.9257234,0.77907634,0.85239987
C018,Escherichia coli K-12 BW25113,BW25113_0083,1,0.96673524,0.973796,0.9702656199999999
C018,Escherichia coli K-12 BW25113,BW25113_0084,1,0.9899249,0.99162346,0.9907741800000001
C018,Escherichia coli K-12 BW25113,BW25113_0085,1,0.99450374,0.99830544,0.99640459
C018,Escherichia coli K-12 BW25113,BW25113_0086,1,0.9872076,0.992859,0.9900333
C018,Escherichia coli K-12 BW25113,BW25113_0087,1,0.9834223,0.992459,0.98794065
C018,Escherichia coli K-12 BW25113,BW25113_0088,1,0.9548395,0.9947096,0.97477455
C018,Escherichia coli K-12 BW25113,BW25113_0089,1,0.991139,0.9972263,0.99418265
C018,Escherichia coli K-12 BW25113,BW25113_0090,1,0.98488694,0.9954412,0.9901640700000001
C018,Escherichia coli K-12 BW25113,BW25113_0091,1,0.9887216,0.9896047,0.98916315
C018,Escherichia coli K-12 BW25113,BW25113_0092,0,0.9784297,0.89628065,0.937355175
C018,Escherichia coli K-12 BW25113,BW25113_0093,1,0.99715686,0.9992925,0.9982246800000001
C018,Escherichia coli K-12 BW25113,BW25113_0094,1,0.9790116,0.9970636,0.9880376
C018,Escherichia coli K-12 BW25113,BW25113_0095,1,0.9869639,0.99063265,0.988798275
C018,Escherichia coli K-12 BW25113,BW25113_0096,1,0.9942316,0.9931056,0.9936686
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.005061014,0.18316944,0.094115227
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.9818326,0.9802281,0.98103035
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.6654998,0.5436122,0.604556
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.0131714605,0.026437907,0.01980468375
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.096236005,0.0020670905,0.049151547749999996
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9564873,0.97509104,0.9657891700000001
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.061653957,0.121269144,0.0914615505
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.058026925,0.006469424,0.0322481745
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,4.5361474e-05,0.0015339982,0.000789679837
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.0002072575,0.00020634514,0.00020680132
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.5998803,0.16145267,0.380666485
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.0011217903,0.019704362,0.01041307615
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.0015887402,0.004816655,0.0032026976
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.011959921,0.005069213,0.008514567
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.00036416348,0.00046424425,0.00041420386500000005
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.81133664,0.8727128,0.84202472
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.92353666,0.8917414,0.90763903
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.9493356,0.94983065,0.949583125
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.017664136,0.033199728,0.025431931999999997
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.6267021,0.75266516,0.68968363
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.0013357989,0.011756323,0.00654606095
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.023062777,0.047599293,0.035331035
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.008001273,0.0028007645,0.00540101875
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.012158396,0.017223332,0.014690864000000001
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.009416013,0.016015962,0.012715987500000001
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.69575155,0.6485201,0.672135825
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.06633914,0.016321523,0.041330331500000005
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.81861675,0.70457613,0.7615964399999999
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.34295076,0.06731465,0.20513270500000003
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.0041872035,0.1184462,0.06131670175
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.3532501,0.13983038,0.24654024000000002
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.012102312,0.03405065,0.023076481000000003
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.3493299,0.25590837,0.30261913500000004
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.004841367,0.0039638323,0.00440259965
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.88159144,0.8261368,0.85386412
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.39285293,0.4373202,0.41508656499999996
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.00412058,0.0044345185,0.00427754925
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.004008882,0.0052159973,0.004612439649999999
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,0.076214604,0.49585265,0.286033627
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.1040474,0.5164968,0.3102721
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.027682463,0.047390025,0.037536244
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.012300155,0.04486482,0.0285824875
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.001721818,0.053471997,0.0275969075
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.98095506,0.9452166,0.96308583
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.5891314,0.33182538,0.46047839
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.35635298,0.05647827,0.206415625
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.0470485,0.05893976,0.05299413
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.02806708,0.009339495,0.0187032875
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.3844202,0.054562256,0.21949122799999998
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0077578826,0.0103620915,0.00905998705
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.07420465,0.21892649,0.14656557
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.003162837,0.11573125,0.0594470435
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.7325041,0.4693104,0.60090725
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.052155245,0.19494063,0.12354793750000001
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.09226201,0.546791,0.319526505
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.6810496,0.9110444,0.796047
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.012320164,0.0035854895,0.00795282675
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.84656626,0.6767004,0.76163333
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.017653003,0.03749475,0.0275738765
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.035753824,0.01734395,0.026548887
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.90440494,0.8509396,0.87767227
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.00205199,0.027020931,0.0145364605
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.0513601,0.6228854,0.33712275
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.006170702,0.021974847,0.0140727745
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.17647515,0.030874934,0.103675042
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.545683,0.047154207,0.2964186035
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.9784615,0.9460137,0.9622375999999999
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.62586325,0.5600567,0.592959975
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.98961383,0.97608256,0.9828481950000001
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.95082575,0.95288175,0.9518537499999999
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9491681,0.95425713,0.9517126149999999
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9829269,0.97103494,0.97698092
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.96459854,0.9505021,0.95755032
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9555636,0.9975074,0.9765355
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.9906432,0.9834104,0.9870268
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.99333364,0.9989643,0.99614897
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.8720536,0.97540444,0.92372902
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.98650694,0.99815327,0.992330105
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.83568203,0.915442,0.875562015
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.9876342,0.99773693,0.9926855649999999
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.97712916,0.96904343,0.9730862950000001
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9941625,0.9941645,0.9941635
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.94000757,0.94542944,0.942718505
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.18320553,0.025893597,0.1045495635
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.9680102,0.9485861,0.9582981500000001
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.99419194,0.9841309,0.9891614200000001
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0018972649,0.0026476146,0.00227243975
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.0005605892,0.00094726565,0.000753927425
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.8628503,0.96466666,0.91375848
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.08785573,0.0061601517,0.047007940850000006
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.016027033,0.0022802544,0.0091536437
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.007835711,0.017941913,0.012888812
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.0034718106,0.005010182,0.0042409963
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.0024662942,0.00094946584,0.00170788002
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9766876,0.9874187,0.98205315
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.13977341,0.010182222,0.07497781599999999
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.011644764,0.0018725609,0.00675866245
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.07093763,0.19372958,0.13233360500000002
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.016251452,0.0004938723,0.00837266215
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.05972019,0.31516486,0.187442525
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.22748728,0.0746305,0.15105889
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.000865336,0.041756697,0.021311016500000002
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.09243394,0.0584982,0.07546607
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.028459584,0.0069088615,0.01768422275
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.057967477,0.008304728,0.0331361025
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.005458775,0.14569302,0.0755758975
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.46976823,0.11930908,0.294538655
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.035546016,0.010235691,0.0228908535
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.7277892,0.43767223,0.5827307150000001
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.93610257,0.95799583,0.9470491999999999
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.06434952,0.030502396,0.047425958
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.013843681,0.00095333013,0.007398505565
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.019904124,0.0010585332,0.0104813286
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.000118418386,0.21815078,0.10913459919299999
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.008749539,0.007873428,0.008311483500000001
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.88362044,0.7926698,0.83814512
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.012202975,0.004038018,0.0081204965
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.042175487,0.070427775,0.056301631
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.5550161,0.25408086,0.40454848
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.3009491,0.15862969,0.229789395
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.0076320977,0.0030498828,0.00534099025
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,0.006579999,0.054398365,0.030489181999999997
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.68556637,0.0003161601,0.34294126505
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.13687894,0.0013277017,0.06910332085
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0006316873,0.006804866,0.00371827665
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.22281598,0.03193565,0.127375815
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.97350943,0.48012304,0.726816235
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.4106649,0.012067898,0.211366399
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.20503584,0.015819237,0.1104275385
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.027919063,0.0008798761,0.01439946955
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.26980117,0.36338723,0.3165942
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.11892851,0.06559535,0.09226192999999999
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.00035833908,0.0022197415,0.0012890402900000001
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.8688998,0.042483643,0.4556917215
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.19025163,0.14911874,0.16968518500000002
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.45917684,0.07978692,0.26948188
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.055670068,0.09918919,0.077429629
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.0072695673,0.03768438,0.022476973650000003
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.08072597,0.0023027663,0.041514368149999994
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.0029827892,0.009453398,0.0062180936
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.00071322214,0.033690248,0.017201735069999998
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.10505444,0.028818827,0.0669366335
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.002269541,0.015913485,0.009091513
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.39317882,0.042413782,0.217796301
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.2828411,0.5292711,0.40605610000000003
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.05132534,0.033583097,0.0424542185
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.16719605,0.011755176,0.08947561300000001
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.01949173,0.001551873,0.010521801499999999
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00060770166,0.0028342283,0.00172096498
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.018907238,0.03573286,0.027320049
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.034983937,0.010060477,0.022522207
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.005931677,0.01319907,0.0095653735
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.06861601,0.038292944,0.053454477
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.17371683,0.005998314,0.089857572
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.022952842,0.00016778515,0.011560313575
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.020350313,7.770967e-06,0.0101790419835
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.1853963,0.07485305,0.13012467500000002
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.0038473234,0.00017779361,0.002012558505
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.0012781511,0.19000119,0.09563967055
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.06618027,0.57087547,0.31852787000000005
C018,Escherichia coli K-12 BW25113,BW25113_0270,1,0.004636099,0.0006172218,0.0026266604
C018,Escherichia coli K-12 BW25113,BW25113_0271,0,0.0004245858,0.021860546,0.0111425659
C018,Escherichia coli K-12 BW25113,BW25113_0272,0,0.06824166,0.0025625436,0.035402101799999995
C018,Escherichia coli K-12 BW25113,BW25113_0273,0,0.16462146,0.01482703,0.089724245
C018,Escherichia coli K-12 BW25113,BW25113_0274,0,0.022952842,0.00016778515,0.011560313575
C018,Escherichia coli K-12 BW25113,BW25113_0275,0,0.020350313,7.770967e-06,0.0101790419835
C018,Escherichia coli K-12 BW25113,BW25113_0276,0,0.16046494,0.21592341,0.18819417500000002
C018,Escherichia coli K-12 BW25113,BW25113_0277,0,0.00019765882,3.2573877e-05,0.0001151163485
C018,Escherichia coli K-12 BW25113,BW25113_0278,0,0.017403334,0.6022343,0.309818817
C018,Escherichia coli K-12 BW25113,BW25113_0279,0,0.56194234,0.01149205,0.286717195
C018,Escherichia coli K-12 BW25113,BW25113_0280,0,0.18787515,0.28641543,0.23714529
C018,Escherichia coli K-12 BW25113,BW25113_0281,0,0.0052922014,0.39860147,0.2019468357
C018,Escherichia coli K-12 BW25113,BW25113_0283,0,0.0046888515,0.041182697,0.02293577425
C018,Escherichia coli K-12 BW25113,BW25113_0284,0,0.034212973,0.0009464009,0.01757968695
C018,Escherichia coli K-12 BW25113,BW25113_0285,0,0.1728342,0.022039272,0.097436736
C018,Escherichia coli K-12 BW25113,BW25113_0286,0,0.26356304,0.023620866,0.14359195300000002
C018,Escherichia coli K-12 BW25113,BW25113_0287,0,0.04090918,0.04802986,0.04446952
C018,Escherichia coli K-12 BW25113,BW25113_0288,0,0.0020501006,0.48370206,0.2428760803
C018,Escherichia coli K-12 BW25113,BW25113_0289,0,0.003423901,0.0058910404,0.0046574707
C018,Escherichia coli K-12 BW25113,BW25113_0290,0,0.0021050721,0.064019516,0.033062294049999996
C018,Escherichia coli K-12 BW25113,BW25113_0291,0,0.029893296,0.024242196,0.027067746
C018,Escherichia coli K-12 BW25113,BW25113_0292,0,0.023382137,0.010255269,0.016818703
C018,Escherichia coli K-12 BW25113,BW25113_0293,0,0.014458347,0.1265039,0.0704811235
C018,Escherichia coli K-12 BW25113,BW25113_0294,0,0.21067955,0.0037158204,0.1071976852
C018,Escherichia coli K-12 BW25113,BW25113_0295,0,0.2838844,0.103070326,0.19347736299999999
C018,Escherichia coli K-12 BW25113,BW25113_0296,0,0.72883976,0.012939461,0.37088961049999997
C018,Escherichia coli K-12 BW25113,BW25113_0297,0,0.013796473,0.1769136,0.0953550365
C018,Escherichia coli K-12 BW25113,BW25113_0298,0,0.04952308,0.0017599779,0.02564152895
C018,Escherichia coli K-12 BW25113,BW25113_0299,0,0.015793491,0.0004870266,0.0081402588
C018,Escherichia coli K-12 BW25113,BW25113_0300,0,0.114396185,0.0032449856,0.0588205853
C018,Escherichia coli K-12 BW25113,BW25113_0301,0,0.023623634,0.17057893,0.097101282
C018,Escherichia coli K-12 BW25113,BW25113_0303,0,0.36286646,0.19174598,0.27730622
C018,Escherichia coli K-12 BW25113,BW25113_0304,0,0.014722055,0.058308963,0.036515509
C018,Escherichia coli K-12 BW25113,BW25113_0305,0,0.045127515,0.009902682,0.0275150985
C018,Escherichia coli K-12 BW25113,BW25113_0306,0,0.2924893,0.63139606,0.46194268000000005
C018,Escherichia coli K-12 BW25113,BW25113_0307,0,0.16121656,0.43403205,0.29762430500000003
C018,Escherichia coli K-12 BW25113,BW25113_0308,0,0.3078132,0.0056631025,0.15673815125
C018,Escherichia coli K-12 BW25113,BW25113_0310,0,0.29507646,0.046235356,0.170655908
