file_id,organism,locus_tag,ess,conf,conf_bos,conf_first,conf_mean
C018,Escherichia coli K-12 BW25113,BW25113_0097,1,0.0015104675,0.0033257976,0.38758263,0.13080629836666666
C018,Escherichia coli K-12 BW25113,BW25113_0098,1,0.95890003,0.8785209,0.95895165,0.9321241933333333
C018,Escherichia coli K-12 BW25113,BW25113_0099,0,0.113398015,0.72759163,0.43849576,0.42649513499999997
C018,Escherichia coli K-12 BW25113,BW25113_0101,0,0.09810221,0.35435423,0.07568092,0.17604578666666668
C018,Escherichia coli K-12 BW25113,BW25113_0102,0,0.06764623,0.09630952,0.0011061735,0.05502064116666667
C018,Escherichia coli K-12 BW25113,BW25113_0103,0,0.9487891,0.99566084,0.9790365,0.97449548
C018,Escherichia coli K-12 BW25113,BW25113_0104,0,0.25607184,0.10357568,0.0062314565,0.12195965883333333
C018,Escherichia coli K-12 BW25113,BW25113_0106,0,0.018375602,0.03249313,0.0012647038,0.017377811933333334
C018,Escherichia coli K-12 BW25113,BW25113_0107,0,0.0028104298,0.06576916,0.0030194563,0.023866348699999998
C018,Escherichia coli K-12 BW25113,BW25113_0108,0,0.00066715555,0.00020548851,0.0090729445,0.0033151961866666664
C018,Escherichia coli K-12 BW25113,BW25113_0109,0,0.35054716,0.32294628,0.20080823,0.29143389000000003
C018,Escherichia coli K-12 BW25113,BW25113_0110,0,0.011968122,0.01222258,0.010188453,0.011459718333333334
C018,Escherichia coli K-12 BW25113,BW25113_0111,0,0.035498623,0.0015274195,0.024931652,0.020652564833333335
C018,Escherichia coli K-12 BW25113,BW25113_0112,0,0.1315206,0.0019927276,0.33259416,0.15536916253333333
C018,Escherichia coli K-12 BW25113,BW25113_0113,0,0.018226389,0.0017334512,0.006696916,0.0088855854
C018,Escherichia coli K-12 BW25113,BW25113_0114,0,0.7656289,0.5562717,0.9434987,0.7551331
C018,Escherichia coli K-12 BW25113,BW25113_0115,0,0.8089317,0.93094814,0.9068647,0.8822481799999999
C018,Escherichia coli K-12 BW25113,BW25113_0116,0,0.97050744,0.97448,0.9589702,0.96798588
C018,Escherichia coli K-12 BW25113,BW25113_0117,0,0.0009203509,0.0022381502,0.0046869647,0.0026151552666666667
C018,Escherichia coli K-12 BW25113,BW25113_0118,0,0.77904826,0.6320823,0.8989146,0.7700150533333333
C018,Escherichia coli K-12 BW25113,BW25113_0119,0,0.001867734,3.765982e-05,0.0035834885,0.00182962744
C018,Escherichia coli K-12 BW25113,BW25113_0120,0,0.005687355,0.005318339,0.029061982,0.013355892
C018,Escherichia coli K-12 BW25113,BW25113_0121,0,0.06288814,0.06226262,0.00951633,0.044889029999999996
C018,Escherichia coli K-12 BW25113,BW25113_0122,0,0.00016775077,0.004438156,0.0771929,0.027266268923333333
C018,Escherichia coli K-12 BW25113,BW25113_0123,0,0.0075185113,0.0022334866,0.0016379482,0.0037966487
C018,Escherichia coli K-12 BW25113,BW25113_0124,0,0.5204211,0.20977773,0.06896031,0.26638638
C018,Escherichia coli K-12 BW25113,BW25113_0125,0,0.09668663,0.2318737,0.15861747,0.1623926
C018,Escherichia coli K-12 BW25113,BW25113_0126,1,0.74895173,0.9814538,0.8667423,0.8657159433333333
C018,Escherichia coli K-12 BW25113,BW25113_0127,0,0.13505803,0.050602388,0.00557732,0.06374591266666667
C018,Escherichia coli K-12 BW25113,BW25113_0128,0,0.17301378,0.2870911,0.05929944,0.17313477333333335
C018,Escherichia coli K-12 BW25113,BW25113_0129,0,0.002158117,0.037835274,0.0028794294,0.014290940133333334
C018,Escherichia coli K-12 BW25113,BW25113_0130,0,0.2233275,0.017937409,0.07569428,0.105653063
C018,Escherichia coli K-12 BW25113,BW25113_0131,0,0.19920506,0.061272375,0.039285026,0.09992082033333333
C018,Escherichia coli K-12 BW25113,BW25113_0132,0,0.006060638,0.0038795993,0.0508075,0.020249245766666667
C018,Escherichia coli K-12 BW25113,BW25113_0133,0,0.91119504,0.70125085,0.68822455,0.7668901466666668
C018,Escherichia coli K-12 BW25113,BW25113_0134,0,0.52703965,0.6677754,0.05774522,0.41752008999999995
C018,Escherichia coli K-12 BW25113,BW25113_0135,0,0.0036437982,0.019275203,0.03174922,0.018222740400000003
C018,Escherichia coli K-12 BW25113,BW25113_0136,0,0.00020696284,0.0010454147,0.13368072,0.04497769918
C018,Escherichia coli K-12 BW25113,BW25113_0137,0,3.3291726e-06,0.004201837,0.015998913,0.006734693057533333
C018,Escherichia coli K-12 BW25113,BW25113_0138,0,0.0009924505,0.0013267639,0.43776396,0.14669439146666666
C018,Escherichia coli K-12 BW25113,BW25113_0139,0,0.23260823,0.055329766,0.2921033,0.1933470986666667
C018,Escherichia coli K-12 BW25113,BW25113_0140,0,0.5525439,0.021914741,0.0042625535,0.19290706483333334
C018,Escherichia coli K-12 BW25113,BW25113_0141,0,0.000566218,0.00070763426,0.032099944,0.011124598753333333
C018,Escherichia coli K-12 BW25113,BW25113_0142,1,0.69590944,0.6376371,0.63765407,0.65706687
C018,Escherichia coli K-12 BW25113,BW25113_0143,0,0.69641626,0.5007849,0.51735574,0.5715189666666667
C018,Escherichia coli K-12 BW25113,BW25113_0144,0,0.040433493,0.61279196,0.4368394,0.363354951
C018,Escherichia coli K-12 BW25113,BW25113_0145,0,0.58661133,0.30619982,0.052220907,0.3150106856666667
C018,Escherichia coli K-12 BW25113,BW25113_0146,0,0.041618157,0.012968286,0.045485713,0.03335738533333333
C018,Escherichia coli K-12 BW25113,BW25113_0147,0,0.0668201,0.02633206,0.018162131,0.037104763666666665
C018,Escherichia coli K-12 BW25113,BW25113_0148,0,0.0036491286,0.044389524,0.01390791,0.0206488542
C018,Escherichia coli K-12 BW25113,BW25113_0149,0,0.18320432,0.060452547,0.05321698,0.09895794899999999
C018,Escherichia coli K-12 BW25113,BW25113_0150,0,0.07440771,0.019696733,0.034886222,0.04299688833333334
C018,Escherichia coli K-12 BW25113,BW25113_0151,0,0.014593224,0.0063662757,0.045861017,0.022273505566666667
C018,Escherichia coli K-12 BW25113,BW25113_0152,0,0.006363936,4.9702827e-05,0.0033010694,0.0032382360756666663
C018,Escherichia coli K-12 BW25113,BW25113_0153,0,0.02104404,0.4393771,0.32102263,0.26048125666666666
C018,Escherichia coli K-12 BW25113,BW25113_0154,1,0.70826644,0.7608,0.78548473,0.7515170566666667
C018,Escherichia coli K-12 BW25113,BW25113_0155,0,0.022621218,0.02021338,0.053170115,0.032001571
C018,Escherichia coli K-12 BW25113,BW25113_0156,1,0.960063,0.9110031,0.88442683,0.9184976433333333
C018,Escherichia coli K-12 BW25113,BW25113_0157,0,0.021334149,0.002956795,0.036253218,0.02018138733333333
C018,Escherichia coli K-12 BW25113,BW25113_0158,0,0.031715155,0.0027393678,0.008621762,0.0143587616
C018,Escherichia coli K-12 BW25113,BW25113_0159,0,0.6478643,0.96152097,0.92562765,0.8450043066666666
C018,Escherichia coli K-12 BW25113,BW25113_0160,0,0.0034000003,0.06954284,0.17147946,0.0814741001
C018,Escherichia coli K-12 BW25113,BW25113_0161,0,0.4475422,0.19380304,0.24179393,0.29437972333333334
C018,Escherichia coli K-12 BW25113,BW25113_0162,0,0.0032718752,0.03261808,0.0018699194,0.012586624866666668
C018,Escherichia coli K-12 BW25113,BW25113_0163,0,0.07080158,0.1269612,0.08149534,0.09308604
C018,Escherichia coli K-12 BW25113,BW25113_0164,0,0.44135153,0.06143388,0.44741276,0.3167327233333333
C018,Escherichia coli K-12 BW25113,BW25113_0166,1,0.8764358,0.92394423,0.8775072,0.8926290766666667
C018,Escherichia coli K-12 BW25113,BW25113_0167,0,0.61038244,0.20540828,0.16312398,0.3263049
C018,Escherichia coli K-12 BW25113,BW25113_0168,1,0.9511042,0.9713722,0.84112686,0.9212010866666667
C018,Escherichia coli K-12 BW25113,BW25113_0169,1,0.9286529,0.95587045,0.8899202,0.9248145166666667
C018,Escherichia coli K-12 BW25113,BW25113_0170,1,0.9757824,0.9185709,0.96082294,0.9517254133333334
C018,Escherichia coli K-12 BW25113,BW25113_0171,1,0.9681202,0.9869125,0.98192525,0.9789859833333333
C018,Escherichia coli K-12 BW25113,BW25113_0172,1,0.9248859,0.88530344,0.9778464,0.9293452466666666
C018,Escherichia coli K-12 BW25113,BW25113_0173,1,0.9680191,0.9642901,0.98561907,0.9726427566666667
C018,Escherichia coli K-12 BW25113,BW25113_0174,1,0.93115324,0.9931097,0.12581225,0.6833583966666666
C018,Escherichia coli K-12 BW25113,BW25113_0175,1,0.99124724,0.97838634,0.99785054,0.9891613733333333
C018,Escherichia coli K-12 BW25113,BW25113_0176,1,0.9780975,0.9655534,0.93564934,0.9597667466666667
C018,Escherichia coli K-12 BW25113,BW25113_0177,1,0.9906623,0.98978454,0.9863275,0.98892478
C018,Escherichia coli K-12 BW25113,BW25113_0178,0,0.6102155,0.8044641,0.61917645,0.6779520166666666
C018,Escherichia coli K-12 BW25113,BW25113_0179,1,0.98929685,0.98640835,0.8409942,0.9388998000000001
C018,Escherichia coli K-12 BW25113,BW25113_0180,1,0.9934411,0.898663,0.9773383,0.9564808
C018,Escherichia coli K-12 BW25113,BW25113_0181,1,0.9940789,0.99179816,0.9564657,0.98078092
C018,Escherichia coli K-12 BW25113,BW25113_0182,1,0.9934989,0.8822365,0.96418387,0.9466397566666668
C018,Escherichia coli K-12 BW25113,BW25113_0183,0,0.74977666,0.23354818,0.07688655,0.3534037966666667
C018,Escherichia coli K-12 BW25113,BW25113_0184,1,0.946269,0.9707479,0.9163367,0.9444512
C018,Escherichia coli K-12 BW25113,BW25113_0185,1,0.8998177,0.87354606,0.9639822,0.9124486533333332
C018,Escherichia coli K-12 BW25113,BW25113_0186,0,0.0025027655,0.005516149,0.0026950585,0.0035713243333333334
C018,Escherichia coli K-12 BW25113,BW25113_0187,0,0.004379406,0.005266427,0.0013119134,0.0036525821333333332
C018,Escherichia coli K-12 BW25113,BW25113_0188,1,0.92942685,0.9915798,0.9032555,0.9414207166666667
C018,Escherichia coli K-12 BW25113,BW25113_0189,0,0.22285528,0.21207835,0.04207652,0.15900338333333333
C018,Escherichia coli K-12 BW25113,BW25113_0190,0,0.002253757,0.41325724,0.019170878,0.14489395833333335
C018,Escherichia coli K-12 BW25113,BW25113_0191,0,0.0033120385,0.0051999763,0.07297887,0.027163628266666667
C018,Escherichia coli K-12 BW25113,BW25113_0192,0,0.016306454,0.016882196,0.037644852,0.023611167333333332
C018,Escherichia coli K-12 BW25113,BW25113_0193,0,0.09906316,0.027165793,0.014100806,0.046776586333333335
C018,Escherichia coli K-12 BW25113,BW25113_0194,1,0.9160643,0.95207167,0.9537475,0.9406278233333333
C018,Escherichia coli K-12 BW25113,BW25113_0195,0,0.047319066,0.2031623,0.032603916,0.09436176066666667
C018,Escherichia coli K-12 BW25113,BW25113_0196,0,0.00014643687,0.0012873447,0.0075460845,0.00299328869
C018,Escherichia coli K-12 BW25113,BW25113_0197,0,0.03310393,0.003676865,0.10553124,0.047437345
C018,Escherichia coli K-12 BW25113,BW25113_0198,0,0.034515887,0.06917104,0.010728364,0.03813843033333334
C018,Escherichia coli K-12 BW25113,BW25113_0199,0,0.012494788,0.08031127,0.0053020003,0.032702686099999996
C018,Escherichia coli K-12 BW25113,BW25113_0200,0,0.018674338,0.17912607,0.44187137,0.21322392599999998
C018,Escherichia coli K-12 BW25113,BW25113_0207,0,0.064491406,0.07604286,0.020351425,0.05362856366666668
C018,Escherichia coli K-12 BW25113,BW25113_0208,0,0.0066759884,0.16311164,0.036139503,0.06864237713333333
C018,Escherichia coli K-12 BW25113,BW25113_0209,0,0.082499,0.123332195,0.028554585,0.07812859333333334
C018,Escherichia coli K-12 BW25113,BW25113_0210,0,0.007654062,0.11016331,0.14075683,0.08619140066666668
C018,Escherichia coli K-12 BW25113,BW25113_0211,0,0.017565055,0.02612122,0.002129371,0.015271881999999999
C018,Escherichia coli K-12 BW25113,BW25113_0212,0,0.6776056,0.15839471,0.28942814,0.37514281666666666
C018,Escherichia coli K-12 BW25113,BW25113_0213,0,0.0046620285,0.0027473725,0.018235743,0.008548381333333332
C018,Escherichia coli K-12 BW25113,BW25113_0214,0,0.43087527,0.12976415,0.2213282,0.26065587333333334
C018,Escherichia coli K-12 BW25113,BW25113_0215,0,0.9349697,0.94822735,0.9398885,0.9410285166666666
C018,Escherichia coli K-12 BW25113,BW25113_0217,0,0.008028834,0.06083588,0.11437225,0.061078988
C018,Escherichia coli K-12 BW25113,BW25113_0218,0,0.029579133,0.014886777,0.01236548,0.018943796666666665
C018,Escherichia coli K-12 BW25113,BW25113_0219,0,0.00059745467,0.002827092,0.0010367315,0.001487092723333333
C018,Escherichia coli K-12 BW25113,BW25113_0220,0,0.00174182,0.010798514,0.07660561,0.02971531466666667
C018,Escherichia coli K-12 BW25113,BW25113_0221,0,0.047634304,0.16063367,0.084119506,0.09746249333333334
C018,Escherichia coli K-12 BW25113,BW25113_0222,0,0.85734034,0.8238433,0.8082276,0.8298037466666667
C018,Escherichia coli K-12 BW25113,BW25113_0223,0,0.0015014067,0.014715369,0.0037582174,0.0066583310333333335
C018,Escherichia coli K-12 BW25113,BW25113_0224,0,0.0007262414,0.00082282803,0.05780583,0.01978496647666667
C018,Escherichia coli K-12 BW25113,BW25113_0225,0,0.099033475,0.22016962,0.022851089,0.11401806133333332
C018,Escherichia coli K-12 BW25113,BW25113_0226,0,0.020811811,0.09160997,0.3423131,0.15157829366666667
C018,Escherichia coli K-12 BW25113,BW25113_0227,0,0.02498247,0.007104399,0.02139612,0.017827662999999997
C018,Escherichia coli K-12 BW25113,BW25113_0228,0,7.62663e-05,0.00085150835,0.0042430433,0.0017236059833333334
C018,Escherichia coli K-12 BW25113,BW25113_0229,0,0.20023817,0.22977482,0.15746056,0.19582451666666667
C018,Escherichia coli K-12 BW25113,BW25113_0230,0,0.04525509,0.36274013,0.0288979,0.14563104
C018,Escherichia coli K-12 BW25113,BW25113_0231,0,0.0024007827,0.0054541095,0.005939949,0.0045982804
C018,Escherichia coli K-12 BW25113,BW25113_0232,0,0.37476075,0.7493454,0.053429127,0.392511759
C018,Escherichia coli K-12 BW25113,BW25113_0233,0,0.05189651,0.3236822,0.62905914,0.33487928333333333
C018,Escherichia coli K-12 BW25113,BW25113_0234,0,0.009027575,0.008715635,0.20621878,0.07465399666666667
C018,Escherichia coli K-12 BW25113,BW25113_0235,0,0.26371226,0.30168256,0.12465321,0.23001600999999997
C018,Escherichia coli K-12 BW25113,BW25113_0236,0,0.009322128,0.06175533,0.031702496,0.03425998466666667
C018,Escherichia coli K-12 BW25113,BW25113_0237,0,0.22073895,0.11106795,0.8492994,0.39370210000000005
C018,Escherichia coli K-12 BW25113,BW25113_0238,0,0.097834356,0.12556039,0.21765904,0.14701792866666666
C018,Escherichia coli K-12 BW25113,BW25113_0239,0,0.008856165,0.005707928,0.022567345,0.012377146
C018,Escherichia coli K-12 BW25113,BW25113_0240,0,0.038420603,0.19977835,0.082015805,0.10673825266666666
C018,Escherichia coli K-12 BW25113,BW25113_0241,0,0.16055052,0.1498457,0.15705496,0.15581705999999998
C018,Escherichia coli K-12 BW25113,BW25113_0242,0,0.21996099,0.03707203,0.04366506,0.10023269333333333
C018,Escherichia coli K-12 BW25113,BW25113_0243,0,0.32850268,0.09089539,0.0954005,0.1715995233333333
C018,Escherichia coli K-12 BW25113,BW25113_0245,0,0.018721186,5.582969e-05,0.014375362,0.011050792563333333
C018,Escherichia coli K-12 BW25113,BW25113_0246,0,0.022893483,0.26828262,0.028038243,0.10640478200000002
C018,Escherichia coli K-12 BW25113,BW25113_0247,0,0.013429442,0.004823462,0.000620514,0.0062911393333333334
C018,Escherichia coli K-12 BW25113,BW25113_0248,0,0.011836555,0.09931877,0.0035673873,0.0382409041
C018,Escherichia coli K-12 BW25113,BW25113_0249,0,0.041574437,0.09154166,0.03509336,0.05606981899999999
C018,Escherichia coli K-12 BW25113,BW25113_0250,0,0.026565546,0.00018139319,0.11212074,0.04628922639666666
C018,Escherichia coli K-12 BW25113,BW25113_0251,0,0.5755881,0.022358626,0.17785724,0.258601322
C018,Escherichia coli K-12 BW25113,BW25113_0252,0,0.03596967,0.13028602,0.15301505,0.10642358
C018,Escherichia coli K-12 BW25113,BW25113_0253,0,0.0018648588,0.005600545,0.012795138,0.006753513933333333
C018,Escherichia coli K-12 BW25113,BW25113_0254,0,0.037037876,0.0010736991,0.003929518,0.0140136977
C018,Escherichia coli K-12 BW25113,BW25113_0256,0,0.016086731,0.00656717,0.01025842,0.010970773666666668
C018,Escherichia coli K-12 BW25113,BW25113_0258,0,0.00014213528,0.00018397953,0.0006413308,0.00032248187
C018,Escherichia coli K-12 BW25113,BW25113_0259,0,0.0019806034,0.002801681,0.08144868,0.0287436548
C018,Escherichia coli K-12 BW25113,BW25113_0260,0,0.0051687243,0.0058940463,0.020931024,0.0106645982
C018,Escherichia coli K-12 BW25113,BW25113_0261,0,0.075420916,0.31248096,0.0025360375,0.13014597116666665
C018,Escherichia coli K-12 BW25113,BW25113_0262,0,0.024000362,0.10324621,0.021944728,0.04973043333333333
C018,Escherichia coli K-12 BW25113,BW25113_0263,0,0.09462346,0.046575326,0.014842013,0.05201359966666667
C018,Escherichia coli K-12 BW25113,BW25113_0264,0,0.01097262,0.42441326,3.891812e-05,0.14514159937333335
C018,Escherichia coli K-12 BW25113,BW25113_0265,0,0.082700185,0.03359525,0.035834897,0.05071011066666667
C018,Escherichia coli K-12 BW25113,BW25113_0266,0,0.1671435,0.4838887,0.0033684769,0.21813355896666664
C018,Escherichia coli K-12 BW25113,BW25113_0267,0,0.002148748,0.00076776964,0.0020000392,0.0016388522799999996
C018,Escherichia coli K-12 BW25113,BW25113_0268,0,0.35169894,0.015037755,0.019538317,0.12875833733333333
C018,Escherichia coli K-12 BW25113,BW25113_0269,0,0.08507524,0.13078456,0.014502352,0.076787384
